capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
282240 1.139686578 1.039857474 1.039857474 0.099829104 1.039878622 1.129499869 1.122780166 1.131194710 1.120323769 1.130491708 1.120721698 1.121052694 1.117441481 1.109462556 1.109462556 1.105307509 1.105307509 1.105635831  
299880 1.139686578 1.039857474 1.039857474 0.099829104 1.039878622 1.128487006 1.121371467 1.128687953 1.119193922 1.128242507 1.120123497 1.120453711 1.110190658 1.100330283 1.100330283 1.099129085 1.099129085 1.097949532  
317520 1.139686578 1.039857474 1.039857474 0.099829104 1.039878622 1.115733648 1.109065326 1.117342592 1.108271626 1.117292742 1.109291339 1.109237172 1.097351244 1.085995930 1.085995930 1.085657366 1.085657366 1.085146076  
335160 1.139686578 1.039857474 1.039857474 0.099829104 1.039878622 1.063507365 1.063969160 1.069602476 1.066607217 1.069746947 1.065731383 1.065520821 1.049439632 1.043078848 1.043078848 1.045657366 1.045657366 1.045749413  
176400 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.096885415 1.099689776 1.096639747 1.098903914 1.096542484 1.099951492 1.099702700 1.095576210 1.095466728 1.095466728 1.095879861 1.095879861 1.096113702  
194040 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.096885415 1.099689776 1.096639747 1.098903914 1.096542484 1.099951492 1.099702700 1.095576210 1.095466728 1.095466728 1.095879861 1.095879861 1.096113702  
211680 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.096845000 1.099689776 1.096639747 1.098903914 1.096542484 1.099912879 1.099548734 1.094938083 1.094753164 1.094753164 1.095741597 1.095741597 1.095372829  
229320 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.096702259 1.098715308 1.096639747 1.097547949 1.096523000 1.098156614 1.098319206 1.085985226 1.086334596 1.086334596 1.093939354 1.093939354 1.085341662  
246960 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.093761874 1.091043557 1.094519787 1.089680907 1.095663070 1.089094967 1.087487206 1.078198780 1.070741822 1.070741822 1.084807854 1.084807854 1.072173926  
264600 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.091634032 1.084126790 1.093654632 1.082432482 1.094694655 1.080476320 1.080599352 1.078195971 1.069548632 1.069548632 1.065458989 1.065458989 1.066925247  
282240 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.091634032 1.084010047 1.093500039 1.082432482 1.094540062 1.080476320 1.080599352 1.077872668 1.068438896 1.068438896 1.064461265 1.064461265 1.065895573  
299880 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.089667170 1.081585510 1.090749932 1.080678921 1.091793397 1.078610184 1.078601429 1.067782732 1.058124388 1.058124388 1.055523480 1.055523480 1.054991706  
317520 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.072172985 1.067897679 1.075032799 1.065530059 1.076219964 1.065081455 1.065090914 1.055024387 1.044618326 1.044618326 1.044661151 1.044661151 1.042027439  
335160 1.103018111 0.999876251 0.999876251 0.103141860 0.999898032 1.022254460 1.025979062 1.028355451 1.025894402 1.028033210 1.022461902 1.022912675 1.007411672 1.002009678 1.002009678 1.003859073 1.003859073 1.004412752  
176400 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.129511098 1.131655947 1.129583420 1.132555386 1.129571800 1.131668573 1.131862801 1.128052154 1.128052654 1.128052654 1.128171447 1.128171447 1.128119912  
194040 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.129511098 1.131655947 1.129583420 1.132555386 1.129571800 1.131668573 1.131862801 1.128052154 1.128052654 1.128052654 1.128171447 1.128171447 1.128119912  
211680 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.129511098 1.131655947 1.129583420 1.132555386 1.129571800 1.131668573 1.131862801 1.127602787 1.127449154 1.127449154 1.126568418 1.126568418 1.127335303  
229320 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.128293233 1.129171264 1.129118354 1.131185170 1.129106734 1.130124231 1.128884456 1.118342275 1.118094341 1.118094341 1.125016710 1.125016710 1.117837833  
246960 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.124846233 1.122016460 1.127726663 1.120832355 1.126895683 1.118975624 1.119076107 1.110717002 1.103353434 1.103353434 1.117782524 1.117782524 1.105580946  
264600 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.122884311 1.117173705 1.126403772 1.114066795 1.125185907 1.114983653 1.114708019 1.109959274 1.103156452 1.103156452 1.100532865 1.100532865 1.101040593  
282240 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.122724823 1.117173705 1.126237730 1.114066795 1.125019865 1.114462573 1.114129412 1.108978784 1.101362367 1.101362367 1.099398944 1.099398944 1.099631997  
299880 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.120870015 1.115344866 1.123242602 1.112443878 1.121975494 1.113814934 1.113431359 1.100579000 1.092103352 1.092103352 1.091212102 1.091212102 1.090423801  
317520 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.105827326 1.102516864 1.109937432 1.101332213 1.108663194 1.100956368 1.101385041 1.087915049 1.077786526 1.077786526 1.079194637 1.079194637 1.077984540  
335160 1.135428515 1.034249867 1.034249867 0.101178648 1.034272635 1.058289916 1.056197464 1.061579641 1.059859402 1.059976932 1.058253948 1.058325085 1.041587938 1.036164035 1.036164035 1.038562441 1.038562441 1.038658438  
176400 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.059996469 1.062099560 1.059797141 1.062672719 1.059699955 1.062437241 1.062485014 1.058726920 1.058700921 1.058700921 1.058911156 1.058911156 1.058999448  
194040 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.059996469 1.062099560 1.059797141 1.062672719 1.059699955 1.062437241 1.062485014 1.058726920 1.058700921 1.058700921 1.058911156 1.058911156 1.058999448  
211680 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.059996469 1.062099560 1.059797141 1.062672719 1.059699955 1.062437241 1.062485014 1.058376340 1.058293195 1.058293195 1.058841734 1.058841734 1.058696744  
229320 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.059944361 1.061102326 1.059598604 1.062409153 1.059478861 1.061335684 1.060995616 1.052811955 1.052138588 1.052138588 1.056648302 1.056648302 1.051932710  
246960 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.056964771 1.051750779 1.058284408 1.054224834 1.058193609 1.052832848 1.051932345 1.042413721 1.034552573 1.034552573 1.048525834 1.048525834 1.037120570  
264600 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.053782606 1.046172740 1.057685085 1.045963963 1.055722717 1.044347589 1.044877817 1.041240981 1.033454519 1.033454519 1.032071750 1.032071750 1.030997612  
282240 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.053782606 1.046172740 1.057685085 1.045963963 1.055722717 1.044347589 1.044877817 1.039856520 1.032316340 1.032316340 1.031260041 1.031260041 1.030077936  
299880 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.052524812 1.045313214 1.056101755 1.045703071 1.054253758 1.044050823 1.044556503 1.034730705 1.024966882 1.024966882 1.024718558 1.024718558 1.022965867  
317520 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 1.042024810 1.035397005 1.044810621 1.036435362 1.043001553 1.034125737 1.034789137 1.026093927 1.013997972 1.013997972 1.014808906 1.014808906 1.014355658  
335160 1.065476874 0.964409973 0.964409973 0.101066901 0.964432381 0.990389589 0.987237920 0.997035962 0.991380164 0.993875867 0.989170490 0.989192357 0.976101709 0.969543792 0.969543792 0.972240922 0.972240922 0.971394747  
176400 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.061394965 1.063811377 1.061640225 1.064252395 1.061528754 1.064646725 1.064530206 1.059972179 1.059892801 1.059892801 1.060741770 1.060741770 1.060776216  
194040 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.061394965 1.063811377 1.061640225 1.064252395 1.061528754 1.064646725 1.064530206 1.059972179 1.059892801 1.059892801 1.060741770 1.060741770 1.060776216  
211680 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.061394965 1.063811377 1.061640225 1.064252395 1.061528754 1.064646725 1.064530206 1.059608334 1.059616715 1.059616715 1.060655949 1.060655949 1.060627953  
229320 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.060887846 1.062762693 1.061449394 1.061790896 1.061319394 1.063129654 1.062525285 1.049807194 1.049248811 1.049248811 1.059312783 1.059312783 1.049382530  
246960 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.058070064 1.055174956 1.060324263 1.052222357 1.060288906 1.052327789 1.052480049 1.043006298 1.033147651 1.033147651 1.051256455 1.051256455 1.035830972  
264600 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.055616977 1.049892951 1.058913969 1.047021515 1.058764663 1.047305268 1.046635041 1.040422189 1.032566529 1.032566529 1.029589909 1.029589909 1.029248243  
282240 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.055616977 1.049892951 1.058772094 1.047021515 1.058622788 1.047305268 1.046635041 1.040193413 1.032421654 1.032421654 1.029028137 1.029028137 1.028676569  
299880 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.053744513 1.048234219 1.055968085 1.046108587 1.055991338 1.045640465 1.045044514 1.032171318 1.019942077 1.019942077 1.019542161 1.019542161 1.017948302  
317520 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 1.037616021 1.032515109 1.040964075 1.031908843 1.041083105 1.031282979 1.030736298 1.018097808 1.003369316 1.003369316 1.004535580 1.004535580 1.003823785  
335160 1.067870227 0.963076594 0.963076594 0.104793633 0.963099417 0.987275098 0.985716898 0.991704598 0.989036009 0.990223002 0.984916209 0.985056474 0.971038157 0.967068455 0.967068455 0.966152828 0.966152828 0.968777872  
176400 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.071256759 1.072734789 1.071444060 1.072860469 1.071429694 1.072988046 1.072971334 1.070200128 1.069904786 1.069904786 1.069957690 1.069957690 1.070073798  
194040 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.071256759 1.072734789 1.071444060 1.072860469 1.071429694 1.072988046 1.072971334 1.070200128 1.069904786 1.069904786 1.069957690 1.069957690 1.070073798  
211680 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.071222400 1.072734789 1.071444060 1.072826110 1.071429694 1.072988046 1.072971334 1.069865964 1.069646872 1.069646872 1.069853914 1.069853914 1.069805049  
229320 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.070826332 1.070709076 1.071158463 1.071106846 1.071088318 1.070125120 1.070989045 1.061620933 1.059610714 1.059610714 1.067488261 1.067488261 1.058973480  
246960 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.068097445 1.065207456 1.067700817 1.064901733 1.067606367 1.062993692 1.063058800 1.054405854 1.048129440 1.048129440 1.057893109 1.057893109 1.048527136  
264600 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.066231213 1.062281527 1.066880503 1.060506112 1.066382266 1.058753883 1.059143110 1.053580400 1.047873929 1.047873929 1.043890382 1.043890382 1.046547603  
282240 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.066231213 1.062174294 1.066776720 1.060506112 1.066278483 1.058753883 1.059143110 1.053506096 1.047941308 1.047941308 1.043610865 1.043610865 1.046438836  
299880 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.063294058 1.059254871 1.062780642 1.058141384 1.062282405 1.056382524 1.056426526 1.043019503 1.033738080 1.033738080 1.032055600 1.032055600 1.033419829  
317520 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.046481754 1.044344284 1.047265401 1.041958829 1.046789707 1.039458744 1.039401563 1.027586664 1.014402019 1.014402019 1.016694616 1.016694616 1.013199630  
335160 1.076489533 1.001724659 1.001724659 0.074764874 1.001749145 1.014442675 1.014826867 1.016540569 1.014530746 1.016011989 1.013518664 1.013545216 1.004413221 1.002983254 1.002983254 1.002640756 1.002640756 1.004676661  
176400 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.072456722 1.073672429 1.071993767 1.074515718 1.071963518 1.073639540 1.073747962 1.071281526 1.071088158 1.071088158 1.071173485 1.071173485 1.071168033  
194040 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.072456722 1.073672429 1.071993767 1.074515718 1.071963518 1.073639540 1.073747962 1.071281526 1.071088158 1.071088158 1.071173485 1.071173485 1.071168033  
211680 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.072456722 1.073457363 1.071993767 1.074462692 1.071963518 1.073383581 1.073635762 1.070646304 1.070443563 1.070443563 1.069365288 1.069365288 1.070024607  
229320 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.071468753 1.071572796 1.070200981 1.072663495 1.070095909 1.072341360 1.072769759 1.061643713 1.059233894 1.059233894 1.068764036 1.068764036 1.060496520  
246960 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.069391867 1.065887109 1.069431724 1.064531565 1.069382624 1.066330523 1.064314004 1.054543472 1.048233832 1.048233832 1.066104737 1.066104737 1.048239963  
264600 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.067753184 1.063625775 1.069089101 1.059550612 1.069061204 1.060660214 1.060756284 1.054601078 1.047868850 1.047868850 1.044563365 1.044563365 1.046085703  
282240 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.067508540 1.063625775 1.068994954 1.059356768 1.068967057 1.059558973 1.060145741 1.053249596 1.046933442 1.046933442 1.043607949 1.043607949 1.044891850  
299880 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.064860153 1.060610309 1.064088100 1.056408862 1.064102762 1.057719931 1.058438765 1.044412763 1.034264337 1.034264337 1.033872163 1.033872163 1.033370534  
317520 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.049314317 1.046085025 1.050902033 1.043701787 1.050850849 1.042100464 1.042220686 1.031692332 1.017409749 1.017409749 1.019726547 1.019726547 1.017046275  
335160 1.077411172 0.999553474 0.999553474 0.077857698 0.999578234 1.012468325 1.012618637 1.016012205 1.012804573 1.016108090 1.010299034 1.010586223 1.001965653 1.000274646 1.000274646 1.000845470 1.000845470 1.001763058  
176400 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.092250961 1.093258757 1.091521329 1.094130206 1.091523718 1.093865978 1.093939774 1.090988122 1.091041370 1.091041370 1.091206263 1.091206263 1.091108018  
194040 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.092250961 1.093258757 1.091521329 1.094130206 1.091523718 1.093865978 1.093939774 1.090988122 1.091041370 1.091041370 1.091206263 1.091206263 1.091108018  
211680 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.092250961 1.093212739 1.091521329 1.094084188 1.091523718 1.093646035 1.093849763 1.089949382 1.090064630 1.090064630 1.090627154 1.090627154 1.090152624  
229320 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.091765695 1.091717979 1.091361270 1.091558540 1.091349072 1.091812467 1.091289821 1.079573604 1.078843588 1.078843588 1.089350278 1.089350278 1.078296619  
246960 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.089402750 1.087915810 1.090986118 1.085055150 1.090794529 1.083977598 1.085496273 1.075208668 1.067204364 1.067204364 1.085363088 1.085363088 1.066900854  
264600 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.087412564 1.084181554 1.090590663 1.080298131 1.089058265 1.080105585 1.080145356 1.073603972 1.066387272 1.066387272 1.062990302 1.062990302 1.063869798  
282240 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.087412564 1.083947871 1.090590663 1.079954549 1.089058265 1.079855743 1.079796018 1.073094202 1.065938593 1.065938593 1.062035432 1.062035432 1.062653914  
299880 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.084358683 1.081221969 1.085438016 1.077284229 1.083905618 1.077000821 1.077098132 1.063277347 1.052385459 1.052385459 1.050715496 1.050715496 1.050007904  
317520 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.068901340 1.066808184 1.071784322 1.064431914 1.070342911 1.063434489 1.063517067 1.048972465 1.033902304 1.033902304 1.036926681 1.036926681 1.032024005  
335160 1.097670882 1.016762096 1.016762096 0.080908786 1.016786405 1.033972201 1.033395216 1.039225325 1.031724884 1.037583710 1.031635611 1.032286317 1.020360857 1.018535059 1.018535059 1.018631411 1.018631411 1.018779055  
176400 1.056981115 0.981065384 0.981065384 0.075915731 0.981090494 1.051040215 1.052839869 1.051082172 1.053569905 1.050643567 1.050776834 1.053398062 1.049913542 1.049902863 1.049902863 1.050401667 1.050401667 1.050148585  
194040 1.056981115 0.981065384 0.981065384 0.075915731 0.981090494 1.051040215 1.052839869 1.051082172 1.053569905 1.050643567 1.050776834 1.053398062 1.049913542 1.049902863 1.049902863 1.050401667 1.050401667 1.050148585  
211680 1.056981115 0.981065384 0.981065384 0.075915731 0.981090494 1.050835312 1.052455828 1.051082172 1.053186451 1.050643567 1.050613407 1.053129894 1.048409909 1.048534636 1.048534636 1.049181622 1.049181622 1.048289010  
229320 1.056981115 0.981065384 0.981065384 0.075915731 0.981090494 1.049747396 1.050457096 1.050993436 1.050209689 1.050554831 1.048217206 1.050305147 1.038626509 1.037312393 1.037312393 1.048708413 1.048708413 1.036598349  
246960 1.056981115 0.981065384 0.981065384 0.075915731 0.981090494 1.046362458 1.045361683 1.049106405 1.042824697 1.048921926 1.041708869 1.042213106 1.033788978 1.026723547 1.026723547 1.041098116 1.041098116 1.027045969  
264600 1.056981115 0.981065384 0.981065384 0.075915731 0.981090494 1.045606600 1.041554687 1.048596114 1.039034207 1.048267679 1.037738911 1.038030332 1.033128915 1.025113190 1.025113190 1.023008006 1.023008006 1.024315502  
282240 1.056981115 0.981065384 0.981065384 0.075915731 0.981090494 1.044967246 1.040746813 1.047212028 1.038792996 1.046883593 1.036972676 1.037370708 1.033243879 1.023856349 1.023856349 1.021848823 1.021848823 1.022522399  
