capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory_makespan order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
3121275284 2950.249614211 2438.646084294 2438.646084294 511.603529917 2438.646096718 2500.912998115 2441.017315338 2566.963941683 2560.751149541 2584.478104328 2561.636649587 2512.879278232 2500.947975181 2557.111349613 2557.111349613 2496.719745530 2496.719745530 2555.559518992  
3304879712 2950.249614211 2438.646084294 2438.646084294 511.603529917 2438.646096718 2500.912998115 2438.646096718 2553.457276677 2560.751149541 2571.832948674 2561.636649587 2512.879278232 2500.947975181 2556.944882254 2556.944882254 2489.567195722 2489.567195722 2568.480466223  
3488484140 2950.249614211 2438.646084294 2438.646084294 511.603529917 2438.646096718 2468.967816426 2438.646096718 2546.516371311 2560.751149541 2570.943181659 2554.695744221 2480.220475656 2500.947975181 2555.427553335 2555.427553335 2459.370907455 2459.370907455 2529.206003205  
1836044288 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 3065.864840233 2911.942152882 3014.710404719 2970.134332899 2999.470920760 3025.823833610 2972.119365737 2831.252590436 2950.665427007 2950.665427007 2879.551973983 2879.551973983 2952.034949674  
2019648716 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 3012.269975233 2899.358643330 3014.710404719 2963.950259846 2991.291061487 2995.911694850 2966.640014103 2816.807846129 2924.108884722 2924.108884722 2878.196991111 2878.196991111 2939.512578859  
2203253144 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2979.287917596 2897.606604003 3014.710404719 2960.249043183 2991.291061487 2995.911694850 2966.518130370 2816.807846129 2926.606785652 2926.606785652 2863.065177236 2863.065177236 2905.450298633  
2386857572 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2956.475199206 2839.847567584 2995.503980228 2947.788854444 2982.889525429 2995.323645208 2941.702308495 2873.407473836 2871.298369270 2871.298369270 2811.428965269 2811.428965269 2941.912323288  
2570462000 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2932.293647680 2839.745367782 2995.503980228 2939.591564294 2978.113776757 2995.114962117 2941.587514569 2815.917319984 2865.630305874 2865.630305874 2815.524901469 2815.524901469 2932.433954259  
2754066428 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2932.293647680 2802.241520779 2908.779317685 2858.756337908 2941.183072261 2857.114099658 2837.760637678 2776.162434762 2904.889936345 2904.889936345 2814.698756289 2814.698756289 2908.257775042  
2937670856 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2869.986683332 2792.720583357 2908.779317685 2858.756337908 2933.541393983 2857.114099658 2837.760637678 2777.374275048 2905.951277813 2905.951277813 2783.593670861 2783.593670861 2878.414633817  
3121275284 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2837.302229138 2770.564666074 2896.623009318 2829.713383647 2931.392130162 2856.526050016 2799.146980873 2815.917319984 2871.195774025 2871.195774025 2801.477936452 2801.477936452 2852.615815895  
3304879712 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2837.302229138 2770.564666074 2892.404849300 2815.876464113 2921.658399398 2856.318409079 2787.372904626 2815.917319984 2865.475866126 2865.475866126 2791.416770871 2791.416770871 2897.026806493  
3488484140 3414.396742274 2756.211472216 2756.211472216 658.185270058 2756.211483920 2833.756702336 2760.733843161 2890.490459424 2790.606167401 2921.658399398 2850.658852625 2761.314829701 2772.975349342 2866.482240678 2866.482240678 2808.075706067 2808.075706067 2870.475669563  
1836044288 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2623.801341779 2607.697996830 2635.627764225 2668.760734643 2673.430992915 2658.737558888 2609.948518311 2638.767816679 2662.987155273 2662.987155273 2610.635301929 2610.635301929 2630.842498044  
2019648716 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2618.727774657 2607.697996830 2626.589642223 2666.264040754 2672.216811411 2658.737558888 2609.893245592 2638.481578897 2667.104161992 2667.104161992 2607.732218096 2607.732218096 2618.311421554  
2203253144 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.566680871 2607.697996830 2612.717719714 2665.066965612 2670.436216083 2658.737558888 2609.794874139 2638.948004698 2669.117373368 2669.117373368 2609.596122744 2609.596122744 2610.456992946  
2386857572 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.219744395 2607.697996830 2612.710326726 2663.485627771 2633.880567536 2639.474988902 2609.708863583 2638.481578897 2667.059478298 2667.059478298 2607.698041255 2607.698041255 2607.732218096  
2570462000 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2609.695233201 2659.875434823 2625.445634303 2639.474988902 2609.634274742 2638.481578897 2666.787942389 2666.787942389 2607.698039553 2607.698039553 2607.697996830  
2754066428 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2609.686471747 2655.769372249 2619.858219583 2639.474988902 2609.634274742 2638.481578897 2666.966706130 2666.966706130 2607.698029829 2607.698029829 2607.697996830  
2937670856 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2609.404172927 2648.405256417 2619.858219583 2639.474988902 2609.634274742 2638.481578897 2666.612853521 2666.612853521 2607.698026253 2607.698026253 2607.697996830  
3121275284 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2609.404172927 2643.124850858 2619.858219583 2639.098259881 2609.634274742 2638.481578897 2666.683534641 2666.683534641 2607.698026204 2607.698026204 2607.698052971  
3304879712 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2609.404172927 2639.600146307 2614.266896140 2639.098259881 2609.634274742 2638.481578897 2668.420462569 2668.420462569 2607.698022332 2607.698022332 2607.697996830  
3488484140 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2609.028752662 2639.600146307 2614.266896140 2639.098259881 2609.634274742 2638.481578897 2666.715253142 2666.715253142 2607.698040974 2607.698040974 2607.837197781  
1836044288 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3254.700554497 3110.595387439 3248.803723236 3181.594875564 3222.952601729 3221.581418669 3193.264901786 3086.221198658 3192.904318712 3192.904318712 3094.698405388 3094.698405388 3199.632161858  
2019648716 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3197.261736849 3090.566640502 3246.332340925 3157.716794577 3213.483803074 3221.581418669 3180.195728241 3020.839832466 3108.046295628 3108.046295628 3061.095595997 3061.095595997 3224.912548540  
2203253144 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3181.847564069 3090.566640502 3246.332340925 3149.412597900 3213.483803074 3221.581418669 3180.195728241 3020.839832466 3076.326800316 3076.326800316 3063.227182967 3063.227182967 3188.225079482  
2386857572 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3110.534745631 3019.149849169 3246.332340925 3014.868925324 3170.847413476 3192.012299965 3092.743389085 2958.945859013 3057.617079514 3057.617079514 2999.357445300 2999.357445300 3208.282398407  
2570462000 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3054.955319837 3016.904742238 3246.332340925 3009.471741215 3170.847413476 3192.012299965 3092.743389085 2958.945859013 3036.240843334 3036.240843334 2966.155602096 2966.155602096 3171.367083820  
2754066428 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3051.882654835 2957.275899884 3131.239998993 3003.690583327 3132.392318203 3132.553811561 3046.293583664 2958.166832435 3002.703788344 3002.703788344 3005.141448793 3005.141448793 3097.592990395  
2937670856 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3036.199318599 2957.275899884 3131.239998993 3000.511591546 3132.392318203 3132.553811561 3046.293583664 2958.166832435 3013.444035865 3013.444035865 2980.198138649 2980.198138649 3152.698388414  
3121275284 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3023.547971102 2957.275899884 3131.239998993 2965.011750185 3132.392318203 3132.553811561 2992.043308062 2958.166832435 3010.057660763 3010.057660763 3024.597410179 3024.597410179 3147.905510632  
3304879712 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3020.331642669 2957.275899884 3131.239998993 2965.011750185 3119.532989118 3132.553811561 2992.043308062 2958.166832435 3006.576597283 3006.576597283 3004.924500147 3004.924500147 3124.392880899  
3488484140 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3015.257718670 2957.275899884 3066.478599953 2961.724133873 3119.532989118 3122.042688123 2987.052687638 2958.166832435 3002.775850712 3002.775850712 2999.278385909 2999.278385909 3152.959729195  
1836044288 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2597.982261583 2545.022170618 2602.946508902 2587.828978843 2592.030282267 2589.551479808 2572.604670292 2575.566694285 2575.566694285 2575.566694285 2575.566694285 2575.566694285 2602.987565656  
2019648716 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2592.135358760 2545.022170618 2602.881890394 2587.828978843 2592.030282267 2575.647610680 2572.420265130 2575.566694285 2575.566694285 2575.566694285 2534.034292541 2534.034292541 2560.647145462  
2203253144 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2555.275521965 2545.022170618 2596.103192931 2575.704837818 2586.645766763 2575.647610680 2572.420265130 2575.566694285 2575.566694285 2575.566694285 2502.886208536 2502.886208536 2546.781451607  
2386857572 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2533.089124958 2545.022170618 2595.773663102 2575.566694285 2555.627422091 2575.566694285 2545.023884686 2575.566694285 2575.566694285 2575.566694285 2494.245939105 2494.245939105 2557.769025775  
2570462000 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2530.927843092 2545.022170618 2595.773663102 2575.566694285 2555.627422091 2575.566694285 2545.023884686 2575.566694285 2575.566694285 2575.566694285 2484.039306615 2484.039306615 2536.780100613  
2754066428 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2530.927843092 2484.039306615 2511.318187042 2545.022158054 2502.010681056 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2505.856815203  
2937670856 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2530.927843092 2484.039306615 2491.921186696 2545.022158054 2502.010681056 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2501.315356142  
3121275284 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2528.966148396 2484.039306615 2491.921186696 2545.022158054 2491.405429583 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2506.518927192  
3304879712 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2512.296971867 2484.039306615 2491.921186696 2545.022158054 2491.405429583 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2495.199616132  
3488484140 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2512.296971867 2484.039306615 2484.555063728 2545.022158054 2484.039306615 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2490.507514846  
1836044288 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2442.521618362 2441.472615793 2442.727442854 2423.403344318 2414.174114325 2442.177243233 2384.301051427 2409.972359428 2383.693019774 2383.693019774 2393.830031751 2393.830031751 2417.477615092  
2019648716 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2410.444269659 2441.472615793 2442.482901094 2398.813712355 2412.365964423 2441.855439737 2384.301051427 2389.433023053 2397.654570927 2397.654570927 2376.004328901 2376.004328901 2405.877958269  
2203253144 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2410.444269659 2441.472615793 2442.482901094 2398.813712355 2408.972970226 2441.797872384 2384.301051427 2389.433023053 2397.654570927 2397.654570927 2362.280695704 2362.280695704 2396.240087522  
2386857572 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2405.093680578 2441.472615793 2426.055183535 2339.144898513 2398.090105945 2441.797872384 2384.301051427 2383.282031228 2383.693019774 2383.693019774 2366.218199226 2366.218199226 2385.302634149  
2570462000 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2388.934362545 2441.472615793 2426.055183535 2339.144898513 2398.090105945 2441.797872384 2384.301051427 2383.282031228 2383.693019774 2383.693019774 2354.854276581 2354.854276581 2373.152334230  
2754066428 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2356.705302060 2368.677540688 2385.620760116 2325.132413675 2373.015225238 2401.363448965 2364.255123490 2369.859739505 2324.702527096 2324.702527096 2359.845240844 2359.845240844 2370.512743032  
2937670856 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2351.463959289 2368.677540688 2372.586622464 2325.132413675 2373.015225238 2401.359978543 2364.255123490 2369.859739505 2324.702527096 2324.702527096 2348.762025092 2348.762025092 2370.491647959  
3121275284 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2344.400579624 2352.780951918 2372.586622464 2324.810610179 2360.829365101 2401.359978543 2324.632237585 2349.320403130 2324.702527096 2324.702527096 2351.185838694 2351.185838694 2360.808340496  
3304879712 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2344.400579624 2352.780951918 2358.286597927 2324.798330971 2359.102696238 2401.359978543 2324.632237585 2349.320403130 2324.702527096 2324.702527096 2355.572953660 2355.572953660 2355.371825563  
3488484140 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2344.400579624 2345.717572253 2358.286597927 2324.702527096 2359.102696238 2401.359978543 2324.632237585 2324.022378802 2324.702527096 2324.702527096 2344.209472553 2344.209472553 2345.587479155  
1836044288 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1158.823029421 1058.070643125 1142.560006935 1135.498392231 1171.036732721 1132.536397642 1086.290978369 1012.287515587 1031.588878381 1031.588878381 1050.615680403 1050.615680403 1102.991814095  
2019648716 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1140.488049458 1058.070643125 1142.560006935 1100.044603207 1159.982108677 1132.536397642 1081.866351438 957.769174013 1023.244512036 1023.244512036 987.019037349 987.019037349 1062.931046296  
2203253144 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1074.323161676 1042.001506363 1129.057786742 1093.498083907 1159.982108677 1120.557908404 1080.992019626 966.315637874 1014.969716252 1014.969716252 966.274647497 966.274647497 1056.549828723  
2386857572 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1035.659545151 988.722415635 1108.345226014 1085.466276095 1103.368006308 1096.447064525 1035.184057693 964.585586424 1010.075710594 1010.075710594 947.457485361 947.457485361 1017.179846284  
2570462000 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1018.759689717 988.722415635 1108.345226014 1081.294098197 1103.368006308 1096.447064525 1035.184057693 957.913799027 965.916081353 965.916081353 905.833840460 905.833840460 996.466232247  
2754066428 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 961.578096774 931.969459571 1022.525735057 1006.291870943 1016.774047235 1004.645945425 954.534949160 905.613988606 936.218124403 936.218124403 902.426576329 902.426576329 962.572671982  
2937670856 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 946.257936020 931.969459571 1022.525735057 1000.674531058 1011.735761333 1004.645945425 941.916533015 899.886534695 935.425003604 935.425003604 877.001257153 877.001257153 981.142553542  
