capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
335160 1.139686578 1.039857474 1.039857474 0.099829104	1.039880422 1.063507365 1.066725896 1.063910399 1.065900171 1.062794912 1.065727723 1.049894661 1.043628747 1.043628747 1.044496628 1.044496628 1.042392971
176400 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.096885415 1.096883968 1.098751420 1.096825145 1.099361324 1.099795986 1.095794226 1.095752248 1.095752248 1.096220906 1.096220906 1.095849628
194040 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.096885415 1.096883968 1.098751420 1.096825145 1.099361324 1.099795986 1.095794226 1.095752248 1.095752248 1.096220906 1.096220906 1.095849628
211680 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.096845000 1.096883968 1.098751420 1.096825145 1.099322711 1.099642020 1.095241023 1.095193720 1.095193720 1.096037787 1.096037787 1.095512315
229320 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.096702259 1.096778592 1.097935805 1.096763318 1.098014595 1.098724190 1.091303953 1.090189861 1.090189861 1.093554487 1.093554487 1.087743833
246960 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.093761874 1.094613054 1.090156555 1.095486125 1.089781165 1.088557410 1.077765135 1.074835107 1.074835107 1.086211744 1.086211744 1.073020251
264600 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.091634032 1.093319021 1.082291931 1.094029860 1.081730277 1.080517448 1.077249962 1.072583953 1.072583953 1.066557075 1.066557075 1.068122342
282240 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.091634032 1.093165055 1.082291931 1.093875894 1.081730277 1.080517448 1.076790965 1.071917711 1.071917711 1.065735313 1.065735313 1.067300580
299880 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.089667170 1.090435464 1.080309351 1.091050700 1.079969770 1.078794159 1.067599136 1.063043480 1.063043480 1.057964423 1.057964423 1.058516507
317520 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.072172985 1.075623272 1.066208018 1.076331139 1.067134044 1.065648350 1.054403283 1.047431869 1.047431869 1.041744891 1.041744891 1.042677444
335160 1.103018111 0.999876251 0.999876251 0.103141860	0.999900982 1.022254460 1.028671157 1.025683308 1.028395069 1.023827278 1.023510507 1.008948659 1.003309634 1.003309634 1.005092087 1.005092087 1.003394050
176400 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.129511098 1.129294509 1.131960107 1.129248966 1.131802902 1.131892249 1.128237871 1.128342446 1.128342446 1.128236938 1.128236938 1.128080477
194040 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.129511098 1.129294509 1.131960107 1.129248966 1.131802902 1.131892249 1.128237871 1.128342446 1.128342446 1.128236938 1.128236938 1.128080477
211680 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.129511098 1.129294509 1.131960107 1.129248966 1.131802902 1.131892249 1.128066275 1.128023685 1.128023685 1.128236938 1.128236938 1.127761362
229320 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.128293233 1.129114209 1.130411605 1.129068666 1.130380649 1.130700230 1.121241369 1.120568082 1.120568082 1.126340062 1.126340062 1.119159830
246960 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.124846233 1.127407082 1.122230748 1.125535970 1.119672405 1.119780123 1.109405033 1.107247827 1.107247827 1.116240464 1.116240464 1.106300006
264600 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.122884311 1.126213436 1.117458354 1.124390637 1.115191349 1.114724307 1.109161710 1.105977386 1.105977386 1.101198159 1.101198159 1.101660721
282240 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.122724823 1.126056088 1.117458354 1.124233289 1.115191349 1.114724307 1.107697558 1.104743370 1.104743370 1.099979500 1.099979500 1.100394565
299880 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.120870015 1.122781903 1.115462780 1.120959104 1.113858161 1.113445596 1.100571244 1.095926588 1.095926588 1.092891075 1.092891075 1.092524418
317520 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.105827326 1.109863567 1.104136929 1.108376421 1.100176738 1.099051475 1.088322694 1.080947766 1.080947766 1.078619174 1.078619174 1.077155028
335160 1.135428515 1.034249867 1.034249867 0.101178648	1.034276450 1.058289916 1.061947351 1.059972844 1.059936104 1.056478162 1.056186019 1.042279587 1.037877805 1.037877805 1.039108735 1.039108735 1.036028133
176400 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.059996469 1.059756050 1.062959322 1.059622049 1.061978129 1.062373854 1.058812501 1.058940521 1.058940521 1.058593164 1.058593164 1.058756098
194040 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.059996469 1.059756050 1.062959322 1.059622049 1.061978129 1.062373854 1.058812501 1.058940521 1.058940521 1.058593164 1.058593164 1.058756098
211680 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.059996469 1.059756050 1.062847811 1.059622049 1.061978129 1.062373854 1.058780661 1.058940521 1.058940521 1.058593164 1.058593164 1.058723832
229320 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.059944361 1.059678387 1.061635405 1.059493431 1.060876903 1.059674083 1.054978641 1.054677545 1.054677545 1.057335922 1.057335922 1.053130251
246960 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.056964771 1.058030354 1.052416087 1.057706875 1.051663660 1.052325535 1.041972642 1.036822779 1.036822779 1.047944258 1.047944258 1.037268020
264600 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.053782606 1.057251752 1.044410159 1.055413090 1.044032004 1.044782757 1.041211110 1.034674554 1.034674554 1.032505259 1.032505259 1.033118573
282240 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.053782606 1.057081294 1.044410159 1.055242632 1.044032004 1.044782757 1.040549595 1.034048661 1.034048661 1.031872039 1.031872039 1.032485353
299880 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.052524812 1.055467548 1.043975680 1.053628983 1.043500860 1.044116541 1.035441925 1.028772492 1.028772492 1.026584775 1.026584775 1.026657338
317520 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 1.042024810 1.044540825 1.035814621 1.042643269 1.033899049 1.034540241 1.023604274 1.017517936 1.017517936 1.013175952 1.013175952 1.013814179
335160 1.065476874 0.964409973 0.964409973 0.101066901	0.964432381 0.990389589 0.997505694 0.992997432 0.995175258 0.990523490 0.991089170 0.976573886 0.970760748 0.970760748 0.973337721 0.973337721 0.971084734
176400 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.061394965 1.061694199 1.064018863 1.061632999 1.064743370 1.064948407 1.060390023 1.060133451 1.060133451 1.061045904 1.061045904 1.060742613
194040 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.061394965 1.061694199 1.064018863 1.061632999 1.064743370 1.064948407 1.060390023 1.060133451 1.060133451 1.061045904 1.061045904 1.060742613
211680 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.061394965 1.061694199 1.064018863 1.061632999 1.064743370 1.064948407 1.060213949 1.059992196 1.059992196 1.061045904 1.061045904 1.060600738
229320 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.060887846 1.061602245 1.061204255 1.061541045 1.062374472 1.063102897 1.054029282 1.053745518 1.053745518 1.060019281 1.060019281 1.051500653
246960 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.058070064 1.060251253 1.052542631 1.060218982 1.052295044 1.053060670 1.042112941 1.038255706 1.038255706 1.048638294 1.048638294 1.036303506
264600 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.055616977 1.058487155 1.047491931 1.058406835 1.045555634 1.045547055 1.042028429 1.037480381 1.037480381 1.029909540 1.029909540 1.030727282
282240 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.055616977 1.058333325 1.047491931 1.058406835 1.045555634 1.045547055 1.041633723 1.037222581 1.037222581 1.029614149 1.029614149 1.030431891
299880 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.053744513 1.055851946 1.046547307 1.055694158 1.044200933 1.044086796 1.031825292 1.027113565 1.027113565 1.022200840 1.022200840 1.020861750
317520 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 1.037616021 1.040186891 1.032867866 1.040092191 1.030131849 1.029541587 1.017793053 1.010069470 1.010069470 1.005602802 1.005602802 1.004106544
335160 1.067870227 0.963076594 0.963076594 0.104793633	0.963101511 0.987275098 0.990982929 0.989997205 0.990078889 0.986741699 0.987445806 0.972292966 0.967640998 0.967640998 0.966898718 0.966898718 0.966800255
176400 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.071256759 1.070936522 1.072843845 1.071107758 1.073208929 1.071727262 1.070406486 1.070176558 1.070176558 1.070446945 1.070446945 1.070021459
194040 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.071256759 1.070936522 1.072843845 1.071107758 1.073208929 1.071727262 1.070406486 1.070176558 1.070176558 1.070446945 1.070446945 1.070021459
211680 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.071222400 1.070936522 1.072732541 1.071107758 1.073208929 1.071727262 1.070407760 1.069974652 1.069974652 1.070311014 1.070311014 1.069833129
229320 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.070826332 1.070197096 1.071685379 1.070322062 1.071157249 1.069932726 1.063279472 1.061668992 1.061668992 1.069073174 1.069073174 1.061779126
246960 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.068097445 1.067691365 1.063730194 1.067778208 1.064755818 1.062967207 1.054004654 1.050170869 1.050170869 1.057700950 1.057700950 1.047891855
264600 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.066231213 1.066825880 1.059956379 1.066487698 1.058513968 1.058252565 1.055605928 1.050427089 1.050427089 1.043995645 1.043995645 1.046278673
282240 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.066231213 1.066722097 1.059836738 1.066383915 1.058394327 1.058148789 1.055382511 1.050174712 1.050174712 1.043717805 1.043717805 1.046000833
299880 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.063294058 1.062579135 1.057322986 1.062240953 1.056373172 1.056220845 1.046447712 1.037737922 1.037737922 1.033017938 1.033017938 1.034760243
317520 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.046481754 1.048489386 1.042693980 1.048229427 1.040616335 1.041092868 1.029740577 1.015610268 1.015610268 1.019015449 1.019015449 1.015798923
335160 1.076489533 1.001724659 1.001724659 0.074764874	1.001751662 1.014442675 1.015358756 1.013398999 1.015443397 1.012394121 1.012106304 1.004285011 1.003277270 1.003277270 1.001965208 1.001965208 1.003699317
176400 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.072456722 1.072055225 1.073986604 1.071885993 1.073994461 1.073925445 1.071483556 1.071320095 1.071320095 1.071481218 1.071481218 1.071262114
194040 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.072456722 1.072055225 1.073986604 1.071885993 1.073994461 1.073925445 1.071483556 1.071320095 1.071320095 1.071481218 1.071481218 1.071262114
211680 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.072456722 1.071860673 1.073986604 1.071645422 1.073994461 1.073925445 1.070817228 1.070730175 1.070730175 1.071291156 1.071291156 1.070810727
229320 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.071468753 1.071532449 1.072097156 1.071437278 1.072148423 1.072502449 1.062333546 1.061195244 1.061195244 1.069617291 1.069617291 1.061820637
246960 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.069391867 1.069245840 1.064839906 1.069157009 1.065199041 1.063538150 1.057227572 1.050929772 1.050929772 1.061624612 1.061624612 1.051059904
264600 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.067753184 1.067984987 1.059765028 1.068207041 1.059622026 1.059274676 1.055420682 1.050220317 1.050220317 1.044831844 1.044831844 1.046445186
282240 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.067508540 1.067689423 1.059433581 1.067911477 1.059297224 1.058961190 1.054988785 1.049364643 1.049364643 1.043773927 1.043773927 1.045250076
299880 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.064860153 1.062234075 1.056764797 1.062257516 1.056456740 1.055595220 1.044342000 1.037937886 1.037937886 1.033833529 1.033833529 1.034886018
317520 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.049314317 1.050510916 1.043294151 1.050647743 1.042893681 1.042909505 1.030939488 1.021999944 1.021999944 1.019693673 1.019693673 1.017320784
335160 1.077411172 0.999553474 0.999553474 0.077857698	0.999581044 1.012468325 1.015289213 1.013703654 1.015330851 1.011537326 1.011725141 1.002096535 1.000656356 1.000656356 1.000343761 1.000343761 1.000188366
176400 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.092250961 1.091708735 1.094253727 1.091681451 1.093834530 1.094012622 1.091284769 1.091278040 1.091278040 1.091470815 1.091470815 1.091331182
194040 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.092250961 1.091708735 1.094253727 1.091681451 1.093834530 1.094012622 1.091284769 1.091278040 1.091278040 1.091470815 1.091470815 1.091331182
211680 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.092250961 1.091615508 1.094253727 1.091588224 1.093690229 1.093808904 1.090933759 1.090552681 1.090552681 1.091134680 1.091134680 1.090596127
229320 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.091765695 1.091164052 1.092122356 1.091106797 1.091519121 1.091262801 1.083086605 1.081897478 1.081897478 1.090164663 1.090164663 1.081583622
246960 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.089402750 1.090538018 1.085904268 1.090446697 1.085414221 1.086035671 1.072987693 1.069514158 1.069514158 1.080689625 1.080689625 1.067892551
264600 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.087412564 1.089965137 1.080106829 1.088534020 1.080341086 1.079708108 1.073412175 1.069699591 1.069699591 1.063643960 1.063643960 1.063938520
282240 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.087412564 1.089859894 1.079546208 1.088428777 1.080072216 1.079392979 1.072610050 1.068350637 1.068350637 1.062859410 1.062859410 1.063065795
299880 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.084358683 1.085110901 1.075747964 1.083679784 1.076482536 1.075907553 1.064376516 1.056022065 1.056022065 1.051921718 1.051921718 1.051808018
317520 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.068901340 1.070922743 1.064402598 1.069583330 1.064421800 1.063880758 1.046545709 1.037301643 1.037301643 1.037788369 1.037788369 1.033577103
335160 1.097670882 1.016762096 1.016762096 0.080908786	1.016789151 1.033972201 1.039060195 1.034370032 1.037557840 1.032374217 1.031917956 1.020856898 1.019568829 1.019568829 1.018471147 1.018471147 1.019031964
176400 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.051040215 1.051143377 1.053761024 1.051059627 1.052470829 1.052637085 1.050207703 1.050154481 1.050154481 1.050537365 1.050537365 1.050155057
194040 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.051040215 1.051143377 1.053761024 1.051059627 1.052470829 1.052637085 1.050207703 1.050154481 1.050154481 1.050537365 1.050537365 1.050155057
211680 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.050835312 1.051003457 1.053627014 1.050919707 1.052444219 1.052510116 1.048515798 1.049003933 1.049003933 1.050170492 1.050170492 1.048999899
229320 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.049747396 1.050620065 1.050847705 1.050594798 1.049772810 1.048970304 1.041681604 1.040598909 1.040598909 1.047543056 1.047543056 1.039408156
246960 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.046362458 1.048291938 1.043804577 1.048648239 1.042799059 1.041731268 1.033376954 1.029061165 1.029061165 1.041411340 1.041411340 1.028888117
264600 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.045606600 1.048063961 1.038643450 1.047365786 1.037804494 1.037653745 1.033318572 1.027540231 1.027540231 1.023527052 1.023527052 1.024578030
282240 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.044967246 1.046972477 1.038319360 1.046274302 1.037358045 1.037270902 1.031533151 1.025675006 1.025675006 1.021799554 1.021799554 1.022796354
299880 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.040602626 1.042035953 1.033901931 1.041474259 1.034166138 1.034155277 1.021224706 1.013559732 1.013559732 1.010355537 1.010355537 1.010036409
317520 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 1.024266508 1.025899690 1.019938933 1.025250262 1.018419560 1.018378867 1.005066200 0.993854223 0.993854223 0.993448564 0.993448564 0.991430930
335160 1.056981115 0.981065384 0.981065384 0.075915731	0.981090494 0.994557510 0.997597032 0.993387817 0.997134736 0.992537876 0.992436058 0.983216265 0.983509410 0.983509410 0.982882436 0.982882436 0.984246390
176400 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.124005831 1.123637891 1.125454706 1.123465122 1.123934828 1.125757428 1.122909002 1.122967251 1.122967251 1.121569435 1.121569435 1.122860346
194040 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.124005831 1.123637891 1.125454706 1.123465122 1.123934828 1.125757428 1.122909002 1.122967251 1.122967251 1.121569435 1.121569435 1.122860346
211680 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.124005831 1.123637891 1.125454706 1.123425300 1.123838233 1.125712428 1.122265573 1.122335083 1.122335083 1.121316796 1.121316796 1.121979008
229320 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.123454922 1.123220164 1.123195683 1.123077419 1.122113435 1.124241104 1.115752872 1.114684771 1.114684771 1.121333316 1.121333316 1.113144298
246960 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.120471247 1.121995298 1.118578664 1.121820209 1.116294448 1.116228696 1.108135784 1.105110639 1.105110639 1.111509459 1.111509459 1.101351953
264600 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.118351139 1.121342391 1.113560967 1.121249175 1.111665443 1.110701139 1.106849631 1.104102454 1.104102454 1.095220394 1.095220394 1.096859594
282240 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.118134736 1.120831414 1.113123596 1.120738198 1.111242039 1.110222590 1.105765157 1.102403038 1.102403038 1.093525380 1.093525380 1.095178202
299880 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.115222538 1.116301931 1.110178555 1.116355055 1.107700233 1.106720521 1.097319326 1.090884183 1.090884183 1.084900248 1.084900248 1.084860201
317520 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.099714271 1.102123970 1.095542397 1.102193614 1.094003771 1.093742640 1.082178991 1.069992744 1.069992744 1.068798722 1.068798722 1.066589278
335160 1.129259884 1.048296683 1.048296683 0.080963201	1.048322239 1.061369142 1.064466187 1.062317118 1.064224924 1.059300299 1.059404579 1.050801536 1.050176836 1.050176836 1.048662380 1.048662380 1.050606076
