capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1836044288 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1383.662774420 1389.157938892 1357.211992847 1355.418079473 1359.699291509 1366.512890738 1356.303406171 1356.303406171 1356.303406171 1356.303406171 1356.303406171 1358.469286345
2019648716 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1380.972220979 1380.452068777 1357.211992847 1355.418066902 1356.303406171 1355.581111240 1356.303406171 1356.303406171 1356.303406171 1314.174876051 1314.174876051 1355.597996069
2203253144 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1380.972220979 1380.452068777 1357.211992847 1355.418066902 1356.303406171 1355.581111240 1356.303406171 1356.303406171 1356.303406171 1314.174876051 1314.174876051 1348.352646510
2386857572 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1311.714704549 1328.012205048 1295.482479746 1355.418066902 1355.414466234 1294.539060027 1234.440428533 1234.440428533 1234.440428533 1153.457325117 1153.457325117 1248.099083107
2570462000 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1311.714704549 1328.012205048 1295.482479746 1355.418066902 1355.414466234 1294.539060027 1234.440428533 1234.440428533 1234.440428533 1153.457325117 1153.457325117 1248.099083107
2754066428 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1265.062443383 1297.668218396 1295.482479746 1336.005734744 1355.414466234 1294.539060027 1234.440428533 1234.440428533 1234.440428533 1111.716098904 1111.716098904 1171.574366312
2937670856 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1265.062443383 1297.668218396 1295.482479746 1336.005734744 1355.414466234 1294.539060027 1234.440428533 1234.440428533 1234.440428533 1111.716098904 1111.716098904 1171.574366312
3121275284 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1234.231250172 1297.668218396 1295.482479746 1336.005734744 1355.414466234 1294.539060027 1234.440428533 1234.440428533 1234.440428533 1111.716098904 1111.716098904 1120.926814678
3304879712 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1230.113629788 1297.668218396 1295.482479746 1336.005734744 1355.414466234 1294.539060027 1234.440428533 1234.440428533 1234.440428533 1111.705209240 1111.705209240 1150.642983399
3488484140 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.705209240 1195.981080355 1294.272333058 1295.482479746 1308.030084199 1355.414466234 1294.539060027 1234.440428533 1234.440428533 1234.440428533 1111.716098904 1111.716098904 1145.154971007
1836044288 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 1317.555202286 1196.724436041 1203.736742621 1226.168794367 1153.766588212 1141.058128180 1093.978434553 1146.786286065 1146.786286065 1128.516995763 1128.516995763 1168.291828569
2019648716 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 1282.536022177 1196.724436041 1194.464890525 1226.097360887 1153.705508988 1115.806573033 1079.992875430 1136.909101857 1136.909101857 1111.246999807 1111.246999807 1130.989768007
2203253144 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 1282.536022177 1196.724436041 1193.347937324 1219.167603850 1153.705508988 1115.433345530 1079.961806676 1132.516471844 1132.516471844 1090.999821758 1090.999821758 1130.011637587
2386857572 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 1245.403871294 1186.508588902 1176.271736666 1191.666086515 1137.917570758 1115.174017576 1041.850628011 1119.640225607 1119.640225607 1038.964120848 1038.964120848 1059.558433936
2570462000 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 1212.328371219 1186.508588902 1172.972977060 1184.748998982 1136.800617557 1106.662779158 1048.722648956 1113.037806975 1113.037806975 1042.130532043 1042.130532043 1054.563773547
2754066428 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 1051.580119978 1047.230536836 989.532879167 1004.861616501 1048.580965036 1031.666599736 986.904530992 1051.874469306 1051.874469306 1011.289502730 1011.289502730 1007.282011808
2937670856 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 1050.460769177 1047.230536836 982.893006186 1004.861616501 1041.941092055 1031.666599736 987.100309359 1038.980469648 1038.980469648 1004.892337524 1004.892337524 1007.415912862
3121275284 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 939.799441415 1033.232542063 976.361127139 1004.861616501 1041.941092055 1031.666599736 893.989776861 1038.980469648 1038.980469648 990.956532839 990.956532839 987.626725405
3304879712 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 939.696874639 1033.232542063 969.418506363 997.806242504 1034.998471279 1024.611225739 893.638596163 1025.808717620 1025.808717620 986.615691044 986.615691044 986.643673258
3488484140 1415.168237249 715.897526450 699.270710799 715.897526450	733.070120635 939.091214931 995.657876540 969.418506363 997.806242504 1034.998471279 1024.611225739 929.822710867 998.752402768 998.752402768 951.851036339 951.851036339 954.014983834
1836044288 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 1107.975925379 1124.960566534 1127.702219165 1093.672664963 1078.310206995 1081.175244945 1052.492556573 1092.431745438 1092.431745438 1060.518788356 1060.518788356 1094.523900759
2019648716 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 1088.212148412 1119.805387767 1124.420276380 1093.672651227 1078.310206995 1057.305662037 1050.311475103 1086.132393429 1086.132393429 1059.674451604 1059.674451604 1091.266878895
2203253144 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 1076.316506786 1119.805387767 1124.420276380 1093.672651227 1078.310206995 1057.305662037 1048.084329517 1086.132393429 1086.132393429 1054.635954015 1054.635954015 1083.674364205
2386857572 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 1046.886732606 1106.715662371 1093.820968603 1093.672651227 1062.895350521 1051.029729140 1044.143621301 1082.821022291 1082.821022291 1007.354784691 1007.354784691 1007.370384444
2570462000 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 1046.886732606 1106.715662371 1093.820968603 1083.014046655 1062.895350521 1051.029729140 1044.143621301 1082.821022291 1082.821022291 1004.733922660 1004.733922660 1006.961167538
2754066428 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 994.169206322 995.254541623 971.529809387 1042.831704308 1040.598434920 999.049989663 939.944190358 963.924809883 963.924809883 905.627820879 905.627820879 905.110495427
2937670856 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 994.169206322 995.254541623 971.529809387 1037.956171349 1040.598434920 999.049989663 929.164394664 963.924809883 963.924809883 905.854793436 905.854793436 904.924351554
3121275284 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 993.863938071 994.974895815 967.228869218 1037.956171349 1040.598434920 999.049989663 931.683420077 921.483787786 921.483787786 906.005749275 906.005749275 905.059593049
3304879712 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 993.863938071 994.974895815 967.228869218 1037.676525541 1040.598434920 989.032326391 924.756167608 921.483787786 921.483787786 849.815953443 849.815953443 905.095924436
3488484140 1174.186840047 597.650949224 597.650949224 576.535890823	597.666091419 970.593686568 973.334790966 939.823063164 1031.604987150 1040.598434920 982.960788000 918.744156936 942.549733249 942.549733249 849.752963281 849.752963281 905.230981370
1836044288 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 686.348654141 659.116928649 671.081313759 644.599605982 654.677957726 660.015040746 630.107149552 680.130026903 680.130026903 655.692911790 655.692911790 655.692911790
2019648716 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 686.176645879 659.116928649 671.081313759 644.599593901 654.677957726 660.015011718 619.504144551 680.130026903 680.130026903 646.335447106 646.335447106 646.335447106
2203253144 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 681.016762489 659.116928649 671.081313759 618.476966593 654.677957726 660.015011718 621.648788937 670.772562219 670.772562219 646.335447106 646.335447106 646.335447106
2386857572 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 680.477363319 649.759463965 671.081313759 618.476966593 654.677957726 646.533155407 615.618504124 670.772562219 670.772562219 646.335447106 646.335447106 646.335447106
2570462000 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 680.477363319 649.759463965 657.808865432 618.476966593 654.677957726 646.533155407 614.785888174 670.772562219 670.772562219 629.567967667 629.567967667 646.335447106
2754066428 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 636.722335610 595.735478693 603.784880160 618.022307358 600.653972454 616.603671119 528.081103353 616.748576947 616.748576947 606.383627071 606.383627071 606.593035055
2937670856 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 580.774674283 595.735478693 603.784880160 604.749859031 600.653972454 616.603671119 539.231710985 603.266720636 603.266720636 606.383627071 606.383627071 606.593035055
3121275284 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 523.410887584 569.612851385 603.784880160 604.749859031 600.653972454 603.331222792 525.613466980 603.266720636 603.266720636 606.383627071 606.383627071 606.593035055
3304879712 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 523.410887584 569.612851385 590.303023849 604.749859031 600.653972454 603.331222792 530.773350370 603.266720636 603.266720636 606.383627071 606.383627071 606.593035055
3488484140 692.240428851 362.607472994 329.632955857 362.607472994	362.992883424 510.138439257 569.612851385 590.303023849 604.749859031 600.653972454 595.012483331 489.298375979 603.266720636 603.266720636 606.383627071 606.383627071 606.593035055
1836044288 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 1004.075820984 1035.732781045 1003.130427152 966.521525201 1023.119761352 992.182095322 967.384871467 974.291212885 974.291212885 942.446916068 942.446916068 959.598246873
2019648716 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 978.616193010 1035.732781045 991.218732218 966.521512891 1023.119761352 985.705195361 953.241356027 962.677995540 962.677995540 946.504451126 946.504451126 967.446476768
2203253144 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 968.798997487 1035.732781045 991.218732218 966.521512891 1023.119761352 985.705195361 953.241356027 962.677995540 962.677995540 950.290591564 950.290591564 967.446476768
2386857572 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 933.214102544 1017.250083431 965.806414744 942.532190341 1015.642784333 973.329090156 909.495048301 937.265678066 937.265678066 864.924855713 864.924855713 870.041044929
2570462000 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 933.214102544 1017.250083431 965.806414744 942.532190341 1015.642784333 973.329090156 909.495048301 937.265678066 937.265678066 890.456023843 890.456023843 903.893787350
2754066428 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 846.824433454 861.704656388 878.548005172 916.772867744 903.499116806 864.007487836 772.758109399 909.256165405 909.256165405 820.779196726 820.779196726 822.912967304
2937670856 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 839.286759980 861.704656388 878.548005172 916.772867744 903.499116806 864.007487836 772.758109399 909.256165405 909.256165405 843.196304646 843.196304646 822.912967304
3121275284 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 830.389693245 861.704656388 878.548005172 898.218364154 903.499116806 851.818341622 801.330720427 909.256165405 909.256165405 824.341627687 824.341627687 847.059949188
3304879712 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 830.389693245 861.704656388 878.548005172 898.218364154 903.499116806 851.818341622 801.330720427 909.256165405 909.256165405 813.143060721 813.143060721 847.240720587
3488484140 1210.646643064 635.561091438 575.085551626 635.561091438	652.580516831 801.052211824 849.821221308 859.616311210 898.218364154 903.499116806 837.606127808 800.983715304 909.256165405 909.256165405 798.447749304 798.447749304 801.828531490
1836044288 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 655.452459602 623.447666265 561.994815236 604.150535845 623.526243079 625.961160497 567.431586517 612.609584376 612.609584376 597.556650648 597.556650648 600.014168614
2019648716 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 655.452021870 623.447666265 561.994815236 604.150523679 611.134129881 596.772517738 551.872141525 612.609584376 612.609584376 578.388438520 578.388438520 580.844823287
2203253144 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 655.452021870 623.447666265 553.576706924 604.150523679 611.134129881 596.772517738 570.134332102 590.916710215 590.916710215 581.536882401 581.536882401 587.024669455
2386857572 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 655.299757060 623.447666265 549.045507983 597.473030265 591.811249419 582.222532073 557.144832943 549.042217792 549.042217792 548.698526196 548.698526196 603.125862508
2570462000 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 655.299757060 623.447666265 547.784290584 575.048140004 591.811249419 582.222532073 557.144832943 586.300366370 586.300366370 547.757757818 547.757757818 547.757757818
2754066428 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 577.528020443 532.830814843 547.784290584 548.314277509 520.889413675 548.314277509 491.133886165 526.622800895 526.622800895 548.544991061 548.544991061 572.808440283
2937670856 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 577.528020443 532.830814843 547.784290584 548.314277509 514.332256496 548.314277509 491.133886165 547.781439321 547.781439321 547.757757818 547.757757818 547.757757818
3121275284 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 519.811462034 502.831737174 488.933033642 548.314277509 514.332256496 548.314277509 491.133886165 488.929743451 488.929743451 519.971311689 519.971311689 572.651842553
3304879712 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 519.811462034 502.831737174 488.933033642 548.314277509 514.332256496 548.314277509 491.133886165 488.929743451 488.929743451 519.971311689 519.971311689 572.651842553
3488484140 751.845050178 389.793207800 362.051842378 389.793207800	390.349808636 469.239502944 480.222349899 488.933033642 548.314277509 497.793388827 548.314277509 484.373986444 511.132878260 511.132878260 517.128667753 517.128667753 519.761688235
1836044288 1105.065465038 595.780240722 509.285224316 595.780240722	608.885637401 975.172383508 964.891862897 941.295368239 893.834388198 937.523262126 931.478767617 868.162708251 862.548835333 862.548835333 927.533547721 927.533547721 886.102116247
