capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
87120 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.325095450 0.325801920 0.325319069 0.325765611 0.325061860 0.325146893 0.322945151 0.322400125 0.322400125 0.322597836 0.322597836 0.322401071
91960 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.322926554 0.322815494 0.322542714 0.322924947 0.322590669 0.322583393 0.322375165 0.322363195 0.322363195 0.322316723 0.322316723 0.322353932
48400 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.346523567 0.346498129 0.346579128 0.346498129 0.346579128 0.346579128 0.346023839 0.345973836 0.345973836 0.346071251 0.346071251 0.346019143
53240 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.346485561 0.346295973 0.346542231 0.346295973 0.346542231 0.346516590 0.345511515 0.345589934 0.345589934 0.345615274 0.345615274 0.345671835
58080 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.346485561 0.346207931 0.346446996 0.346207931 0.346355721 0.346408703 0.345493705 0.345483327 0.345483327 0.345631326 0.345631326 0.345587911
62920 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.345783722 0.345301263 0.345906300 0.345327960 0.345820722 0.345877666 0.344750304 0.344548848 0.344548848 0.345099049 0.345099049 0.344942017
67760 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.345102276 0.345073759 0.345463291 0.345067293 0.345392948 0.345468606 0.344333605 0.344277801 0.344277801 0.344707003 0.344707003 0.344670333
72600 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.344617623 0.344983197 0.344657506 0.344976731 0.344523571 0.344705294 0.343510623 0.343490001 0.343490001 0.344289018 0.344289018 0.343441552
77440 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.343943345 0.344564396 0.343467121 0.344557930 0.343486901 0.343514592 0.343017276 0.342971543 0.342971543 0.342898609 0.342898609 0.343095941
82280 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.341929577 0.342380965 0.341853086 0.342431115 0.341236975 0.341440733 0.338324323 0.337377886 0.337377886 0.337723839 0.337723839 0.337205345
87120 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.334890456 0.335527012 0.334046147 0.335625023 0.334302114 0.334312770 0.332642066 0.331938933 0.331938933 0.332125773 0.332125773 0.332170982
91960 0.346579128 0.331680942 0.331680942 0.014898186	0.331715216 0.332268883 0.332207546 0.332125350 0.332253871 0.332041526 0.332149102 0.332013552 0.331988860 0.331988860 0.331900664 0.331900664 0.331948374
48400 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.349255117 0.349110240 0.349337614 0.349110240 0.349337226 0.349337614 0.348733130 0.348746810 0.348746810 0.348779826 0.348779826 0.348738059
53240 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.349214365 0.348870651 0.349299882 0.348870651 0.349258353 0.349262457 0.348263781 0.348450005 0.348450005 0.348415571 0.348415571 0.348440796
58080 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.349214365 0.348701293 0.349206899 0.348701293 0.349258353 0.349262457 0.348092821 0.348288868 0.348288868 0.348329428 0.348329428 0.348372743
62920 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.348514338 0.348564486 0.348380283 0.348564486 0.348422809 0.348516094 0.347413420 0.347443155 0.347443155 0.347867558 0.347867558 0.347623365
67760 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.347877481 0.348228782 0.347982661 0.348228782 0.347826088 0.348026972 0.347123220 0.347017004 0.347017004 0.347201274 0.347201274 0.347015553
72600 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.347563564 0.347934429 0.347444142 0.347999551 0.347463212 0.347746544 0.346598487 0.346438827 0.346438827 0.346772602 0.346772602 0.346301165
77440 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.346955881 0.347621915 0.346757203 0.347635348 0.346642833 0.346940419 0.346214297 0.346177262 0.346177262 0.345948810 0.345948810 0.345903334
82280 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.344612582 0.345658403 0.344836877 0.345777788 0.344892141 0.345119641 0.340741569 0.340284575 0.340284575 0.340841502 0.340841502 0.340360179
87120 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.337701846 0.337811803 0.337393616 0.337752991 0.337397324 0.337508666 0.335270200 0.334750828 0.334750828 0.334762979 0.334762979 0.334977021
91960 0.349377978 0.334529018 0.334529018 0.014848960	0.334562616 0.334979040 0.335130542 0.334807644 0.335175703 0.334792064 0.334822724 0.334719070 0.334695790 0.334695790 0.334706794 0.334706794 0.334724838
48400 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.340107308 0.340102441 0.340215679 0.340068418 0.340215679 0.340217950 0.339617744 0.339609980 0.339609980 0.339688170 0.339688170 0.339621886
53240 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.340066117 0.339782537 0.340156938 0.339748514 0.340156938 0.340164327 0.339245851 0.339157597 0.339157597 0.339435232 0.339435232 0.339345255
58080 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.339967411 0.339591484 0.339969975 0.339557461 0.340042343 0.340025676 0.339257117 0.339123398 0.339123398 0.339333278 0.339333278 0.339344573
62920 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.339470375 0.339330987 0.339496931 0.339323452 0.339415822 0.339438442 0.338606676 0.338646657 0.338646657 0.338852205 0.338852205 0.338816238
67760 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.339062609 0.339020349 0.339098146 0.339048593 0.339172966 0.339148771 0.338538019 0.338504870 0.338504870 0.338681012 0.338681012 0.338690627
72600 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.338792944 0.338782138 0.338838424 0.338810382 0.339053075 0.339030101 0.337874669 0.337979171 0.337979171 0.338256171 0.338256171 0.338159026
77440 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.338325825 0.338461399 0.337804344 0.338489643 0.337742323 0.337769177 0.337681356 0.337671158 0.337671158 0.337953910 0.337953910 0.337979847
82280 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.336332244 0.336373473 0.336024096 0.336161498 0.335900106 0.335877073 0.332920844 0.332230713 0.332230713 0.333028837 0.333028837 0.332356460
87120 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.328887072 0.329297270 0.328951767 0.329360726 0.328926073 0.328915876 0.326399539 0.325695230 0.325695230 0.325643502 0.325643502 0.325356270
91960 0.340257915 0.324911963 0.324911963 0.015345952	0.324948978 0.325942576 0.325963281 0.325723287 0.325839141 0.325641037 0.325683882 0.325624432 0.325517797 0.325517797 0.325206806 0.325206806 0.325322733
48400 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.350175574 0.350215333 0.350288907 0.350215333 0.350288907 0.350288907 0.349817152 0.349836493 0.349836493 0.349850910 0.349850910 0.349846415
53240 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.350136906 0.349894701 0.350249699 0.349948682 0.350288907 0.350288907 0.349368038 0.349375965 0.349375965 0.349404759 0.349404759 0.349423337
58080 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.350136906 0.349809638 0.350131038 0.349786569 0.350252208 0.350240409 0.349382310 0.349344987 0.349344987 0.349411125 0.349411125 0.349442764
62920 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.349668938 0.349462391 0.349800342 0.349302871 0.349696330 0.349699381 0.348725935 0.348497192 0.348497192 0.348933313 0.348933313 0.348926472
67760 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.349127077 0.349008885 0.349190398 0.349009465 0.349206363 0.349249056 0.348214312 0.348175788 0.348175788 0.348624414 0.348624414 0.348599625
72600 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.348887673 0.348979996 0.348839919 0.349009465 0.348778033 0.348780577 0.347711802 0.347502854 0.347502854 0.348438721 0.348438721 0.347771462
77440 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.347969834 0.348451977 0.347607762 0.348480423 0.347326449 0.347420879 0.347131761 0.346969522 0.346969522 0.347286558 0.347286558 0.347309994
82280 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.345844045 0.346509057 0.346057493 0.346632908 0.345690060 0.345653023 0.342173879 0.341818959 0.341818959 0.342324194 0.342324194 0.341520617
87120 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.338994431 0.339556611 0.338573241 0.339515712 0.339252113 0.339265492 0.336607538 0.336094274 0.336094274 0.336276603 0.336276603 0.336130128
91960 0.350288907 0.335583039 0.335583039 0.014705868	0.335612984 0.336338273 0.336103641 0.336450653 0.336136152 0.336266340 0.336179379 0.336007413 0.335908300 0.335908300 0.335810148 0.335810148 0.335868840
48400 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.347829551 0.347712818 0.347825416 0.347712818 0.347825416 0.347822281 0.347417633 0.347436907 0.347436907 0.347417581 0.347417581 0.347407085
53240 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.347716458 0.347410261 0.347745289 0.347340649 0.347825416 0.347822281 0.347107189 0.346985874 0.346985874 0.347039591 0.347039591 0.346963321
58080 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.347619866 0.347198648 0.347669728 0.347129036 0.347646260 0.347665762 0.346976733 0.346888308 0.346888308 0.347006554 0.347006554 0.346928832
62920 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.346996107 0.346785976 0.346972259 0.346745628 0.347094567 0.347044651 0.345937060 0.345841896 0.345841896 0.346227288 0.346227288 0.346100664
67760 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.346613326 0.346595065 0.346717216 0.346629209 0.346770615 0.346663807 0.345565301 0.345425970 0.345425970 0.345823437 0.345823437 0.345871722
72600 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.346096000 0.346304209 0.346278713 0.346293186 0.346266541 0.346217193 0.344584389 0.344398403 0.344398403 0.345300831 0.345300831 0.344792264
77440 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.345140705 0.345943875 0.344690508 0.345979350 0.344655488 0.344528704 0.344099405 0.343834625 0.343834625 0.344159257 0.344159257 0.343644047
82280 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.343205843 0.343250781 0.342557113 0.343309637 0.342128832 0.342056080 0.338962573 0.337884010 0.337884010 0.338723480 0.338723480 0.337756841
87120 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.336029366 0.336557470 0.335678031 0.336759300 0.335972308 0.335933576 0.334159515 0.333364942 0.333364942 0.333248663 0.333248663 0.333358740
91960 0.347903025 0.332871341 0.332871341 0.015031684	0.332899994 0.333516683 0.333692661 0.333627484 0.333715685 0.333633144 0.333592138 0.333338129 0.333334837 0.333334837 0.333202553 0.333202553 0.333261109
48400 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.348144805 0.348106980 0.348144805 0.348106980 0.348144805 0.348144805 0.347634391 0.347620434 0.347620434 0.347656551 0.347656551 0.347621253
53240 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.348066907 0.347670863 0.348024228 0.347670906 0.348066293 0.348072128 0.347155254 0.347245779 0.347245779 0.347121347 0.347121347 0.347149983
58080 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.348017285 0.347550179 0.348024228 0.347550222 0.348066293 0.348072128 0.347111320 0.347224791 0.347224791 0.347123772 0.347123772 0.347085699
62920 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.347284435 0.347183171 0.347365860 0.347113810 0.347543387 0.347469530 0.346358768 0.346271544 0.346271544 0.346729326 0.346729326 0.346547849
67760 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.346599337 0.346762484 0.346849052 0.346740582 0.346770211 0.346867071 0.345852673 0.345772246 0.345772246 0.346294199 0.346294199 0.346228313
72600 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.346248780 0.346577922 0.346404682 0.346561459 0.346341236 0.346440790 0.345154182 0.345058301 0.345058301 0.346042569 0.346042569 0.345029732
77440 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.345317248 0.346211362 0.345228480 0.346266998 0.345163839 0.345229001 0.344602370 0.344285593 0.344285593 0.343913619 0.343913619 0.343855739
82280 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.343386581 0.343626638 0.343135900 0.343779940 0.343373444 0.343403519 0.339914886 0.338873868 0.338873868 0.339018665 0.339018665 0.338370953
87120 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.336854257 0.336951545 0.336051878 0.337204127 0.336035341 0.336254081 0.333415720 0.332947945 0.332947945 0.332875682 0.332875682 0.333103852
91960 0.348144805 0.332595963 0.332595963 0.015548842	0.332630923 0.333387086 0.333133422 0.333418395 0.333147291 0.333035697 0.333127177 0.333023890 0.333000179 0.333000179 0.332808647 0.332808647 0.332827515
48400 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.335674083 0.335559677 0.335710786 0.335559677 0.335663673 0.335671534 0.335105728 0.335126173 0.335126173 0.335173342 0.335173342 0.335135820
53240 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.335635936 0.335212214 0.335674083 0.335212214 0.335508923 0.335479111 0.334665762 0.334700279 0.334700279 0.334722714 0.334722714 0.334686951
58080 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.335561491 0.335129651 0.335458313 0.335129651 0.335298429 0.335269114 0.334585759 0.334603118 0.334603118 0.334692684 0.334692684 0.334649478
62920 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.335046419 0.334679934 0.334695335 0.334712025 0.334801027 0.334754592 0.333883595 0.333778955 0.333778955 0.334296185 0.334296185 0.333954988
67760 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.334215011 0.334379037 0.334393458 0.334394842 0.334444323 0.334440290 0.333433632 0.333342913 0.333342913 0.333243663 0.333243663 0.333204666
72600 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.333685988 0.334236350 0.333897741 0.334220064 0.334059684 0.334091177 0.332944209 0.332906549 0.332906549 0.333136177 0.333136177 0.332681488
77440 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.333129594 0.333978316 0.333040393 0.333962030 0.333209727 0.333299933 0.332347613 0.332118906 0.332118906 0.332022831 0.332022831 0.331828963
82280 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.331813613 0.331759970 0.330759521 0.331861248 0.331253002 0.331248815 0.327737382 0.327036746 0.327036746 0.327941441 0.327941441 0.326998763
87120 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.325366685 0.326427977 0.325033432 0.326361302 0.325025679 0.324967550 0.322544411 0.321850476 0.321850476 0.322619309 0.322619309 0.321967461
91960 0.335710786 0.321656400 0.321656400 0.014054386	0.321688577 0.321888729 0.322281972 0.322197680 0.322224359 0.322071525 0.322049386 0.321771813 0.321758014 0.321758014 0.321746814 0.321746814 0.321797381
48400 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.342785543 0.342757786 0.342863497 0.342757786 0.342767646 0.342759148 0.342176168 0.342154464 0.342154464 0.342215649 0.342215649 0.342165729
53240 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.342747199 0.342320024 0.342699767 0.342320024 0.342688819 0.342676924 0.341555711 0.341758663 0.341758663 0.341598247 0.341598247 0.341721669
58080 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.342699694 0.342189310 0.342611832 0.342189310 0.342558393 0.342561258 0.341543057 0.341619976 0.341619976 0.341602563 0.341602563 0.341645327
62920 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.342088919 0.341656374 0.341973606 0.341596566 0.341990766 0.342083907 0.340709529 0.340694142 0.340694142 0.340936438 0.340936438 0.340905476
67760 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.341168179 0.341030026 0.341189021 0.341030121 0.341354352 0.341427005 0.340509991 0.340441052 0.340441052 0.340703142 0.340703142 0.340579162
72600 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.340628115 0.340938388 0.340722267 0.340938501 0.340622795 0.340680307 0.339906779 0.339657277 0.339657277 0.339977403 0.339977403 0.339614405
77440 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.339979638 0.340894059 0.339817456 0.340894172 0.339936643 0.339973027 0.339317851 0.339232085 0.339232085 0.339147199 0.339147199 0.339070319
82280 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.338645449 0.339358800 0.338337451 0.339370054 0.338471985 0.338514606 0.335246366 0.334448143 0.334448143 0.335042014 0.335042014 0.334440553
87120 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.332252487 0.332440444 0.331950355 0.332671075 0.331789027 0.331831680 0.329594565 0.328874958 0.328874958 0.329047544 0.329047544 0.328988776
91960 0.342863497 0.328550430 0.328550430 0.014313067	0.328583186 0.329047304 0.329097893 0.329007032 0.329196558 0.329079010 0.329050844 0.328892314 0.328860381 0.328860381 0.328832362 0.328832362 0.328842794
48400 0.349855479 0.334006469 0.334006469 0.015849010	0.334040332 0.349770349 0.349697680 0.349821616 0.349697680 0.349821616 0.349811874 0.349378408 0.349376126 0.349376126 0.349313537 0.349313537 0.349307014
53240 0.349855479 0.334006469 0.334006469 0.015849010	0.334040332 0.349690022 0.349183032 0.349821616 0.349183032 0.349735196 0.349733958 0.348817248 0.348900827 0.348900827 0.348778817 0.348778817 0.348677120
58080 0.349855479 0.334006469 0.334006469 0.015849010	0.334040332 0.349597160 0.349065197 0.349691690 0.349065197 0.349609928 0.349609634 0.348713478 0.348890147 0.348890147 0.348790427 0.348790427 0.348632565
