capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
29040 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694
31460 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010667694 0.010647658 0.010647658 0.010647658 0.010667694 0.010667694 0.010606077 0.010631238 0.010631238 0.010628614 0.010628614 0.010628614
33880 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010627272 0.010627272 0.010605432 0.010627272 0.010605432 0.010624100 0.010606077 0.010630979 0.010630979 0.010628614 0.010628614 0.010628614
36300 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010627272 0.010627272 0.010605432 0.010627272 0.010605432 0.010624100 0.010606077 0.010630979 0.010630979 0.010628614 0.010628614 0.010628614
38720 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010627272 0.010627272 0.010605432 0.010627272 0.010605432 0.010624100 0.010606077 0.010630979 0.010630979 0.010628614 0.010628614 0.010628614
41140 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010549698 0.010479496 0.010431324 0.010474121 0.010501463 0.010415418 0.010082492 0.010128134 0.010128134 0.010240554 0.010240554 0.010147471
43560 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.009873537 0.009312449 0.009190352 0.009388489 0.009431355 0.008802427 0.009459059 0.009292405 0.009292405 0.009162556 0.009162556 0.009138409
45980 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.009493029 0.009113677 0.008901190 0.009213275 0.009261286 0.008604322 0.009360454 0.009471538 0.009471538 0.009079305 0.009079305 0.009079102
24200 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011871417 0.011905113 0.011905113 0.011905113 0.011905113 0.011905113 0.011818038 0.011815773 0.011815773 0.011818038 0.011818038 0.011815773
26620 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011871417 0.011905113 0.011905113 0.011905113 0.011905113 0.011905113 0.011818038 0.011815773 0.011815773 0.011818038 0.011818038 0.011815773
29040 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011871417 0.011905113 0.011905113 0.011905113 0.011905113 0.011905113 0.011818038 0.011815773 0.011815773 0.011818038 0.011818038 0.011815773
31460 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011800327 0.011801118 0.011699166 0.011801118 0.011772399 0.011746300 0.011553417 0.011669068 0.011669068 0.011278249 0.011278249 0.011432316
33880 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011718581 0.011701234 0.011591137 0.011701234 0.011665034 0.011636580 0.011647441 0.011670143 0.011670143 0.011247012 0.011247012 0.011290202
36300 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011718581 0.011701234 0.011591137 0.011701234 0.011665034 0.011636580 0.011647441 0.011661904 0.011661904 0.011247012 0.011247012 0.011290202
38720 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011718581 0.011701234 0.011591137 0.011701234 0.011665034 0.011636580 0.011647441 0.011661904 0.011661904 0.011247012 0.011247012 0.011290202
41140 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.011613865 0.011330945 0.010212086 0.011330992 0.011572079 0.010268060 0.010802069 0.011090881 0.011090881 0.010810341 0.010810341 0.011116116
43560 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.010849114 0.010697254 0.009589367 0.010704409 0.010730561 0.009533123 0.010686876 0.010710622 0.010710622 0.010441706 0.010441706 0.010439135
45980 0.011905113 0.009104214 0.009104214 0.002800899	0.009117567 0.010660328 0.010404647 0.009326045 0.010416400 0.010585806 0.009327442 0.010671427 0.010660328 0.010660328 0.010364190 0.010364190 0.010370550
24200 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.011058680 0.011044602 0.011058680 0.011044602 0.011058680 0.011058680 0.011033142 0.011027438 0.011027438 0.011027438 0.011027438 0.011024820
26620 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.011058680 0.011044602 0.011058680 0.011044602 0.011058680 0.011058680 0.011033142 0.011027438 0.011027438 0.011027438 0.011027438 0.011024820
29040 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.011058680 0.011044602 0.011058680 0.011044602 0.011058680 0.011058680 0.011033142 0.011027438 0.011027438 0.011027438 0.011027438 0.011024820
31460 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.010995587 0.011004769 0.011002396 0.011004769 0.010952899 0.010871679 0.010963869 0.010970959 0.010970959 0.010950746 0.010950746 0.010862991
33880 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.010953781 0.011004769 0.010976858 0.011004769 0.010910025 0.010857601 0.010949325 0.010962136 0.010962136 0.010947177 0.010947177 0.010949795
36300 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.010953781 0.010989498 0.010961587 0.010989498 0.010910025 0.010857601 0.010949325 0.010962136 0.010962136 0.010947177 0.010947177 0.010949795
38720 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.010953781 0.010989498 0.010961587 0.010989498 0.010910025 0.010857601 0.010949325 0.010962136 0.010962136 0.010947177 0.010947177 0.010949795
41140 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.010566441 0.010421193 0.010742200 0.010388721 0.010815253 0.010645538 0.009994975 0.010231549 0.010231549 0.010129501 0.010129501 0.010276712
43560 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.009929897 0.009726215 0.009205910 0.009788587 0.009955700 0.009283150 0.009770621 0.009702818 0.009702818 0.009458038 0.009458038 0.009474069
45980 0.011058680 0.008181109 0.008181109 0.002877571	0.008192569 0.009750093 0.009429275 0.008925151 0.009460689 0.009684282 0.008974168 0.009735345 0.009726331 0.009726331 0.009397945 0.009397945 0.009382327
24200 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009798222 0.009798222 0.009798222 0.009798222 0.009798222 0.009798222 0.009766053 0.009766053 0.009766053 0.009766053 0.009766053 0.009766053
26620 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009798222 0.009798222 0.009798222 0.009798222 0.009798222 0.009798222 0.009766053 0.009766053 0.009766053 0.009766053 0.009766053 0.009766053
29040 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009798222 0.009798222 0.009798222 0.009798222 0.009798222 0.009798222 0.009766053 0.009766053 0.009766053 0.009766053 0.009766053 0.009766053
31460 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009690456 0.009781898 0.009704829 0.009781898 0.009709052 0.009680441 0.009718190 0.009720303 0.009720303 0.009453168 0.009453168 0.009501471
33880 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009624104 0.009732594 0.009688876 0.009732594 0.009709052 0.009680441 0.009692106 0.009712828 0.009712828 0.009618224 0.009618224 0.009536939
36300 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009591935 0.009700425 0.009688876 0.009700425 0.009709052 0.009680441 0.009692106 0.009712828 0.009712828 0.009618224 0.009618224 0.009536939
38720 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009591935 0.009700425 0.009688876 0.009700425 0.009709052 0.009680441 0.009692106 0.009712828 0.009712828 0.009618224 0.009618224 0.009536939
41140 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.009443574 0.009568284 0.009473823 0.009568284 0.009605866 0.009596800 0.009258328 0.009281141 0.009281141 0.009142650 0.009142650 0.009125536
43560 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.008976785 0.008606489 0.008515727 0.008623612 0.009034279 0.008626036 0.008745583 0.008722598 0.008722598 0.008346804 0.008346804 0.008327239
45980 0.009798222 0.006934189 0.006934189 0.002864033	0.006947341 0.008502663 0.008256063 0.008105141 0.008297574 0.008409234 0.007987643 0.008479431 0.008444467 0.008444467 0.008170988 0.008170988 0.008174976
24200 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009925454 0.009910688 0.009925454 0.009910688 0.009910688 0.009874620 0.009859891 0.009895959 0.009895959 0.009859891 0.009859891 0.009859854
26620 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009925454 0.009910688 0.009925454 0.009910688 0.009910688 0.009874620 0.009859891 0.009895959 0.009895959 0.009859891 0.009859891 0.009859854
29040 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009925454 0.009910688 0.009925454 0.009910688 0.009910688 0.009874620 0.009859891 0.009895959 0.009895959 0.009859891 0.009859891 0.009859854
31460 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009849383 0.009831741 0.009847169 0.009866436 0.009884464 0.009859854 0.009686519 0.009729312 0.009729312 0.009703805 0.009703805 0.009683074
33880 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009818512 0.009815727 0.009832403 0.009850422 0.009785917 0.009827709 0.009797997 0.009776330 0.009776330 0.009719161 0.009719161 0.009697363
36300 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009818512 0.009815727 0.009814825 0.009850422 0.009771188 0.009810131 0.009797997 0.009776330 0.009776330 0.009719161 0.009719161 0.009697363
38720 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009818512 0.009815727 0.009814825 0.009850422 0.009771188 0.009810131 0.009797997 0.009776330 0.009776330 0.009719161 0.009719161 0.009697363
41140 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.009300091 0.009199719 0.008575775 0.009234414 0.009104761 0.008600945 0.008994978 0.009081450 0.009081450 0.008917157 0.008917157 0.008967663
43560 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.008966617 0.008453843 0.008111097 0.008664197 0.008707880 0.007836258 0.008606679 0.008786066 0.008786066 0.008259494 0.008259494 0.008320471
45980 0.009925454 0.006675511 0.006675511 0.003249943	0.006690240 0.008853125 0.008340240 0.007910494 0.008535737 0.008382599 0.007685655 0.008726334 0.008728254 0.008728254 0.008198147 0.008198147 0.008239177
24200 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976
26620 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976
29040 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976
31460 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976
33880 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976
36300 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976
38720 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976 0.009430976
41140 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.009020563 0.009193943 0.008326644 0.009169504 0.009135058 0.008301944 0.008792913 0.008741341 0.008741341 0.008929094 0.008929094 0.008746968
43560 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.008592747 0.008460152 0.007767615 0.008510671 0.008443639 0.007734235 0.008257069 0.008397019 0.008397019 0.008112010 0.008112010 0.008238216
45980 0.009430976 0.006655372 0.006655372 0.002775604	0.006669777 0.008306454 0.007952276 0.007390074 0.007994063 0.008150021 0.007426146 0.008212712 0.008271405 0.008271405 0.007952276 0.007952276 0.007952276
24200 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011447445 0.011447445 0.011447445 0.011447445 0.011447445 0.011447445 0.011436407 0.011436407 0.011436407 0.011403949 0.011403949 0.011403949
26620 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011447445 0.011447445 0.011447445 0.011447445 0.011447445 0.011447445 0.011436407 0.011436407 0.011436407 0.011403949 0.011403949 0.011403949
29040 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011447445 0.011447445 0.011447445 0.011447445 0.011447445 0.011447445 0.011436407 0.011436407 0.011436407 0.011403949 0.011403949 0.011403949
31460 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011375013 0.011418144 0.011418144 0.011403949 0.011428385 0.011399702 0.011368996 0.011362205 0.011362205 0.011393962 0.011393962 0.011359689
33880 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011347688 0.011385238 0.011386410 0.011360005 0.011396651 0.011323449 0.011368996 0.011362205 0.011362205 0.011393870 0.011393870 0.011404362
36300 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011347688 0.011385238 0.011386410 0.011360005 0.011396651 0.011323449 0.011368996 0.011362205 0.011362205 0.011393870 0.011393870 0.011404362
38720 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011347688 0.011385238 0.011386410 0.011360005 0.011396651 0.011323449 0.011368996 0.011362205 0.011362205 0.011393870 0.011393870 0.011404362
41140 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.011251538 0.011270162 0.011279531 0.011228769 0.011220284 0.011205902 0.010733347 0.011042091 0.011042091 0.010844620 0.010844620 0.010898709
43560 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.010658402 0.009896998 0.009407597 0.010549642 0.010560539 0.009291735 0.010195657 0.010097521 0.010097521 0.009625900 0.009625900 0.009625470
45980 0.011447445 0.008173554 0.008173554 0.003273891	0.008187078 0.010270127 0.009594596 0.009054494 0.010132704 0.010052188 0.008922754 0.010141096 0.010243083 0.010243083 0.009501466 0.009501466 0.009504693
24200 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010924706 0.010924706 0.010924706 0.010924706 0.010924706 0.010924706 0.010817206 0.010856782 0.010856782 0.010765759 0.010765759 0.010800234
26620 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010924706 0.010924706 0.010924706 0.010924706 0.010924706 0.010924706 0.010817206 0.010856782 0.010856782 0.010765759 0.010765759 0.010800234
29040 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010924706 0.010924706 0.010924706 0.010924706 0.010924706 0.010924706 0.010817206 0.010856782 0.010856782 0.010765759 0.010765759 0.010800234
31460 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010843904 0.010715499 0.010806020 0.010715499 0.010662297 0.010802330 0.010641228 0.010660518 0.010660518 0.010724565 0.010724565 0.010543212
33880 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010695161 0.010517503 0.010641118 0.010519933 0.010475318 0.010629040 0.010626628 0.010645337 0.010645337 0.010386475 0.010386475 0.010543157
36300 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010667113 0.010517503 0.010641118 0.010519933 0.010475318 0.010629040 0.010626628 0.010645337 0.010645337 0.010386475 0.010386475 0.010491365
38720 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010667113 0.010517503 0.010641118 0.010519933 0.010475318 0.010629040 0.010626628 0.010645337 0.010645337 0.010386475 0.010386475 0.010491365
41140 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.010493688 0.010337226 0.010466195 0.010332265 0.010268646 0.009854355 0.010044853 0.010146749 0.010146749 0.009978934 0.009978934 0.010073906
43560 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.009880278 0.009824661 0.009236778 0.009855326 0.009746665 0.009279548 0.009627567 0.009575122 0.009575122 0.009501752 0.009501752 0.009431386
45980 0.010924706 0.007732317 0.007732317 0.003192389	0.007745032 0.009637036 0.009302281 0.008945096 0.009313901 0.009463128 0.008798589 0.009481224 0.009598966 0.009598966 0.009274601 0.009274601 0.009272177
24200 0.011306981 0.008328050 0.008328050 0.002978931	0.008340614 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981
26620 0.011306981 0.008328050 0.008328050 0.002978931	0.008340614 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981
29040 0.011306981 0.008328050 0.008328050 0.002978931	0.008340614 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981 0.011306981
31460 0.011306981 0.008328050 0.008328050 0.002978931	0.008340614 0.011306981 0.011255244 0.011285129 0.011255244 0.011240218 0.011231665 0.011280209 0.011239471 0.011239471 0.011239185 0.011239185 0.011263660
33880 0.011306981 0.008328050 0.008328050 0.002978931	0.008340614 0.011248305 0.011203997 0.011233882 0.011203997 0.011240218 0.011231665 0.011255734 0.011238757 0.011238757 0.011281350 0.011281350 0.011281350
36300 0.011306981 0.008328050 0.008328050 0.002978931	0.008340614 0.011248305 0.011203997 0.011233882 0.011203997 0.011240218 0.011231665 0.011255734 0.011238757 0.011238757 0.011281350 0.011281350 0.011281350
38720 0.011306981 0.008328050 0.008328050 0.002978931	0.008340614 0.011248305 0.011203997 0.011233882 0.011203997 0.011240218 0.011231665 0.011255734 0.011238757 0.011238757 0.011281350 0.011281350 0.011281350
