#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1255 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.354320436 0.353111097 0.353921636 0.352964541 0.352313547 0.350706403 0.351307903 0.347810347 0.347810347 0.347432515 0.347432515 0.349431690
1344 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.353521147 0.351760774 0.352583372 0.351010584 0.351194271 0.349522893 0.349605981 0.349595127 0.349595127 0.349015943 0.349015943 0.349981440
1433 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.352543835 0.350776548 0.351715553 0.350162608 0.350564597 0.348893667 0.350354089 0.348355586 0.348355586 0.347278659 0.347278659 0.350282116
1522 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.351777017 0.350037858 0.351004241 0.349142030 0.349595111 0.348043452 0.350618003 0.348978050 0.348978050 0.348526821 0.348526821 0.350242243
1611 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.351310856 0.349230568 0.350011804 0.347465137 0.347410973 0.347588270 0.347769375 0.347417746 0.347417746 0.347973062 0.347973062 0.349824475
1700 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.350558874 0.348927304 0.349715681 0.347185273 0.347066122 0.347074118 0.349776015 0.349420879 0.349420879 0.347840535 0.347840535 0.350001682
899 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.367695154 0.366118941 0.367358081 0.365966698 0.366704009 0.365345471 0.362525630 0.359776614 0.359776614 0.360592209 0.360592209 0.361576667
988 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.366171018 0.363747024 0.365583002 0.363741805 0.364589733 0.362925915 0.360127877 0.357377638 0.357377638 0.358539407 0.358539407 0.359987230
1077 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.364689772 0.362011846 0.364219974 0.361962799 0.362936533 0.361453114 0.359517498 0.358437928 0.358437928 0.356886147 0.356886147 0.358907157
1166 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.362950579 0.360475894 0.361940475 0.360524356 0.361484250 0.360113835 0.357771110 0.356102745 0.356102745 0.358150410 0.358150410 0.358549658
1255 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.361383031 0.359436723 0.360510265 0.359543189 0.358010991 0.358300533 0.358666745 0.356524920 0.356524920 0.357905864 0.357905864 0.358255355
1344 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.360537190 0.357256698 0.359729179 0.357400052 0.357247849 0.357342780 0.357188640 0.355807236 0.355807236 0.355565082 0.355565082 0.358075891
1433 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.359588354 0.356640797 0.358824407 0.356739132 0.356508750 0.356596682 0.356770081 0.357737480 0.357737480 0.355136698 0.355136698 0.357832102
1522 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.358831674 0.355942866 0.358241406 0.355897309 0.355967827 0.355857430 0.356784729 0.356602518 0.356602518 0.354957854 0.354957854 0.357616429
1611 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.358368691 0.355661802 0.357750531 0.355589854 0.355578637 0.355413320 0.356071150 0.356175235 0.356175235 0.354969492 0.354969492 0.357558523
1700 0.374747114 0.354808938 0.354808938 0.019938176	0.354822212 0.357572732 0.355266357 0.357118148 0.355067970 0.355107386 0.355014203 0.357229398 0.357026930 0.357026930 0.354822212 0.354822212 0.357572409
899 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.374150426 0.372368584 0.374021944 0.373146388 0.370996228 0.372267431 0.366967122 0.367921668 0.367921668 0.368895109 0.368895109 0.368333830
988 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.372637002 0.370379301 0.372026266 0.370313241 0.369240291 0.369042161 0.366939904 0.363746121 0.363746121 0.367154436 0.367154436 0.366893436
1077 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.371163317 0.368823174 0.370443130 0.369043782 0.367560042 0.367099387 0.364908985 0.364835386 0.364835386 0.363542223 0.363542223 0.365551293
1166 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.369435656 0.367017231 0.369250182 0.367838077 0.366296094 0.366210871 0.364369598 0.364192873 0.364192873 0.363078224 0.363078224 0.365291620
1255 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.368014526 0.365905724 0.368033938 0.366309273 0.365359206 0.365199796 0.365450628 0.362857034 0.362857034 0.362142867 0.362142867 0.364738015
1344 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.367187966 0.364570179 0.366937704 0.365021492 0.364171917 0.364182374 0.363707415 0.363557374 0.363557374 0.361527889 0.361527889 0.364406933
1433 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.366367407 0.363510353 0.365943299 0.363848471 0.363167028 0.363250599 0.364796930 0.364378229 0.364378229 0.362048835 0.362048835 0.364225905
1522 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.365617270 0.363024750 0.365137163 0.363265401 0.362313945 0.362468928 0.362768756 0.363001926 0.363001926 0.361629287 0.361629287 0.364281058
1611 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.365093504 0.362653745 0.364642236 0.362939879 0.361601892 0.361712838 0.363663244 0.361380932 0.361380932 0.361446281 0.361446281 0.364000612
1700 0.380991197 0.361143546 0.361143546 0.019847651	0.361157897 0.364258394 0.361546134 0.364013360 0.362315222 0.361294718 0.361396216 0.362147807 0.363469836 0.363469836 0.361198227 0.361198227 0.364237151
899 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.358152560 0.358654992 0.358419864 0.358507411 0.356473737 0.354876513 0.352762063 0.350799034 0.350799034 0.352382816 0.352382816 0.352616775
988 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.356624593 0.356056155 0.356338366 0.356138257 0.354867605 0.353167806 0.351873362 0.349134124 0.349134124 0.349576383 0.349576383 0.350656477
1077 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.355083964 0.354506111 0.354325452 0.353125170 0.353032869 0.351274893 0.350532753 0.348308591 0.348308591 0.347864076 0.347864076 0.349420295
1166 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.353379047 0.352787544 0.352750984 0.351262247 0.351739162 0.350061192 0.350072331 0.346343517 0.346343517 0.348018451 0.348018451 0.348758297
1255 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.351847099 0.351327618 0.351460214 0.349874220 0.350505116 0.348822607 0.349128005 0.345297384 0.345297384 0.346876572 0.346876572 0.348207017
1344 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.351077828 0.350348013 0.350280969 0.348718647 0.349446665 0.347625896 0.347093899 0.346548838 0.346548838 0.348230406 0.348230406 0.347827677
1433 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.350178336 0.349666797 0.349276943 0.348117466 0.346980173 0.346889469 0.348631203 0.348160127 0.348160127 0.345511232 0.345511232 0.347674698
1522 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.349251162 0.349003675 0.348463159 0.347347412 0.346154709 0.346075270 0.346956686 0.346714339 0.346714339 0.345195582 0.345195582 0.347793408
1611 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.348753133 0.346793248 0.348087605 0.346789044 0.345746862 0.345688178 0.348057198 0.347958421 0.347958421 0.347454745 0.347454745 0.348079446
1700 0.364594544 0.344963203 0.344963203 0.019631341	0.344975193 0.348349814 0.346548162 0.347557860 0.346567664 0.345255658 0.345241566 0.348008483 0.346477112 0.346477112 0.345445133 0.345445133 0.346434145
899 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.393698316 0.393543422 0.393148599 0.393544293 0.394077350 0.392238065 0.388736274 0.386979596 0.386979596 0.388621118 0.388621118 0.388648385
988 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.392183085 0.392129162 0.391263582 0.392268727 0.390294786 0.390068462 0.387007405 0.386379362 0.386379362 0.384535252 0.384535252 0.387016412
1077 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.390889925 0.390575943 0.390030791 0.390394453 0.387517207 0.388348741 0.385685011 0.383979580 0.383979580 0.383829866 0.383829866 0.385935408
1166 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.389335592 0.387574746 0.388393914 0.388430213 0.386067206 0.387193072 0.385734027 0.383645330 0.383645330 0.384809962 0.384809962 0.385147177
1255 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.387864167 0.386109227 0.387232446 0.387163509 0.384961379 0.386167146 0.385290305 0.383966705 0.383966705 0.384349568 0.384349568 0.384661441
1344 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.386985267 0.385147458 0.385489086 0.386224529 0.383937404 0.385207526 0.384811737 0.383966288 0.383966288 0.384326479 0.384326479 0.383460614
1433 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.386204422 0.383391242 0.384954131 0.385453853 0.383584020 0.384810966 0.384776071 0.383291420 0.383291420 0.381823020 0.381823020 0.383310531
1522 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.385439418 0.382840929 0.384305657 0.384855362 0.382895574 0.383025816 0.383146357 0.382710855 0.382710855 0.381843697 0.381843697 0.384539329
1611 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.384983153 0.382481880 0.383793799 0.383212970 0.382339092 0.382285058 0.384469575 0.382562609 0.382562609 0.381619134 0.381619134 0.383330183
1700 0.399803583 0.381597935 0.381597935 0.018205648	0.381612860 0.384387008 0.382013656 0.383229701 0.382952417 0.382066552 0.382067127 0.383111924 0.383830362 0.383830362 0.381614341 0.381614341 0.383304399
899 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.396690112 0.395329514 0.395908622 0.396435648 0.394729481 0.393244258 0.390944509 0.389011150 0.389011150 0.388412668 0.388412668 0.390586354
988 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.395241322 0.393213936 0.393830619 0.394377142 0.391911815 0.391877461 0.388050521 0.386016920 0.386016920 0.387278526 0.387278526 0.389397325
1077 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.393840854 0.390993286 0.391930317 0.392329455 0.390285975 0.390233775 0.387862925 0.386175578 0.386175578 0.385380905 0.385380905 0.388022652
1166 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.391955460 0.389538788 0.390267650 0.390837542 0.388336445 0.388560369 0.388194947 0.386632810 0.386632810 0.385429967 0.385429967 0.387000526
1255 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.390524332 0.388154707 0.389167217 0.389623852 0.387189520 0.387282828 0.386417080 0.385442355 0.385442355 0.384620205 0.384620205 0.387192467
1344 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.389661136 0.386096942 0.387980029 0.388445843 0.386074106 0.386173780 0.386330803 0.386690218 0.386690218 0.384539533 0.384539533 0.386443451
1433 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.388947338 0.385434771 0.387080744 0.387550032 0.385122635 0.385026810 0.386117945 0.386677229 0.386677229 0.384061980 0.384061980 0.385203852
1522 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.387972772 0.384894321 0.386212984 0.387019238 0.384292549 0.384287672 0.385185796 0.384858711 0.384858711 0.383736242 0.383736242 0.386559149
1611 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.387412420 0.384459289 0.385636634 0.386598137 0.383832403 0.383859862 0.386086466 0.385170288 0.385170288 0.383622663 0.383622663 0.385799518
1700 0.402950534 0.383392940 0.383392940 0.019557594	0.383406161 0.386917192 0.384234928 0.385276834 0.385836477 0.383620978 0.383630647 0.385497884 0.386533136 0.386533136 0.383539126 0.383539126 0.386160773
899 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.390211126 0.388316647 0.390385821 0.388275968 0.387185823 0.388264044 0.385221025 0.384156209 0.384156209 0.382438680 0.382438680 0.384881592
988 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.388765615 0.386597226 0.388773967 0.386585635 0.385472375 0.386727462 0.383961580 0.382829723 0.382829723 0.381255325 0.381255325 0.383651620
1077 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.387114035 0.384595736 0.386620690 0.384646499 0.383389288 0.384904308 0.383094775 0.381423576 0.381423576 0.379959574 0.379959574 0.382202953
1166 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.385416542 0.383184699 0.384873708 0.383151607 0.381741952 0.381591040 0.381261052 0.380744933 0.380744933 0.378937583 0.378937583 0.380717570
1255 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.383971548 0.381343750 0.383387679 0.381212948 0.380670368 0.380764378 0.381671766 0.380462284 0.380462284 0.378404073 0.378404073 0.381293559
1344 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.383225435 0.380001952 0.382415675 0.379834533 0.379740835 0.379803905 0.380999493 0.380116248 0.380116248 0.378212042 0.378212042 0.380923216
1433 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.382097485 0.379464122 0.381816361 0.379259799 0.379309047 0.379441107 0.379862017 0.380171814 0.380171814 0.377875662 0.377875662 0.380811985
1522 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.381271379 0.379017811 0.380941315 0.378817909 0.378806595 0.378846894 0.378221391 0.378902868 0.378902868 0.377731763 0.377731763 0.380020869
1611 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.380792255 0.378532102 0.380776409 0.378424891 0.378544792 0.378557008 0.380170410 0.378877492 0.378877492 0.377698048 0.377698048 0.380753777
1700 0.396504985 0.377615408 0.377615408 0.018889577	0.377630218 0.380355822 0.378013522 0.380241311 0.377818414 0.378012806 0.377966887 0.379177942 0.380147577 0.380147577 0.377631532 0.377631532 0.380655992
899 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.396586186 0.396935367 0.396580812 0.396233212 0.396305184 0.393467784 0.389524918 0.390537634 0.390537634 0.389548680 0.389548680 0.390639459
988 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.394922332 0.394145723 0.394470353 0.393683593 0.394182581 0.391499975 0.388693722 0.387378897 0.387378897 0.387836429 0.387836429 0.389024939
1077 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.393318619 0.391852469 0.392476912 0.391538754 0.390890120 0.389829157 0.388589752 0.385653311 0.385653311 0.385337420 0.385337420 0.387778153
1166 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.391705988 0.390489156 0.391358171 0.389811676 0.388044381 0.388235990 0.386552992 0.386485811 0.386485811 0.386340103 0.386340103 0.387315098
1255 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.389952022 0.389303748 0.389265567 0.388733152 0.386887381 0.386990299 0.386857812 0.385018900 0.385018900 0.385084632 0.385084632 0.386971722
1344 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.389013709 0.388339140 0.388103298 0.387657789 0.385937728 0.386098286 0.385319040 0.385001538 0.385001538 0.385110753 0.385110753 0.386153304
1433 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.388252350 0.387767783 0.387414888 0.387138791 0.385113164 0.385339553 0.385685248 0.386225101 0.386225101 0.385262239 0.385262239 0.385752634
1522 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.387537200 0.386207582 0.386705211 0.384836164 0.384317777 0.384510813 0.386132556 0.384249441 0.384249441 0.384274693 0.384274693 0.386126522
1611 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.386909721 0.385420795 0.386457124 0.384101472 0.384036203 0.384081495 0.385851760 0.384701365 0.384701365 0.384640135 0.384640135 0.385754088
1700 0.403381854 0.383182887 0.383182887 0.020198967	0.383198326 0.386509678 0.385166366 0.385332431 0.383913912 0.383499811 0.383617705 0.385983732 0.385390880 0.385390880 0.384611024 0.384611024 0.386165897
899 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.384174193 0.383653059 0.384591069 0.383797665 0.381499233 0.381636804 0.379042995 0.378309344 0.378309344 0.375998661 0.375998661 0.378342941
988 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.382676918 0.381871229 0.382237551 0.382039155 0.379552027 0.379639213 0.377886391 0.375488313 0.375488313 0.374902150 0.374902150 0.377083585
1077 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.381057553 0.380920556 0.379606211 0.380743251 0.378053823 0.377775588 0.377145926 0.373437121 0.373437121 0.374563661 0.374563661 0.375728647
1166 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.379451558 0.377369692 0.378532768 0.377389918 0.376372920 0.376231702 0.374982009 0.374513601 0.374513601 0.374745178 0.374745178 0.375290929
1255 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.377906550 0.376318344 0.377269298 0.376373668 0.375214515 0.375121707 0.374169613 0.372939027 0.372939027 0.373780453 0.373780453 0.374601404
1344 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.377151634 0.375017209 0.376165632 0.374970993 0.374214758 0.374175798 0.373760152 0.372859902 0.372859902 0.372676860 0.372676860 0.374009512
1433 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.376081555 0.373920142 0.375538399 0.373148967 0.373157145 0.373197334 0.374228462 0.374214810 0.374214810 0.371673252 0.371673252 0.374480257
1522 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.375329756 0.373514779 0.374332311 0.372783977 0.372461598 0.372535885 0.372913954 0.373917680 0.373917680 0.372172812 0.372172812 0.374556067
1611 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.374719220 0.373053198 0.373733941 0.372284016 0.372146707 0.372262723 0.372708959 0.371774592 0.371774592 0.373289158 0.373289158 0.374347168
1700 0.390930958 0.371383840 0.371383840 0.019547118	0.371398532 0.374077165 0.371696394 0.373408356 0.371535144 0.371600791 0.371678539 0.373963457 0.373797264 0.373797264 0.371398738 0.371398738 0.374372905
