capacity sum_comm_comp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG BP OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
3213077504 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2607.720363609 2609.404172927 2640.444879541 2614.266896140 2639.098259881 2609.634274742 2638.481578897 2665.085578752 2665.085578752 2607.698022332 2607.698022332 2607.697996830  
3442583040 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2608.047689546 2609.404172927 2639.600146307 2614.266896140 2639.098259881 2609.634274742 2638.481578897 2668.617379439 2668.617379439 2607.698022332 2607.698022332 2607.697996830  
3672088576 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2608.112702450 2607.697996830 2611.655307893 2609.028752662 2639.317847487 2608.671499271 2639.098259881 2609.634274742 2638.481578897 2668.327530959 2668.327530959 2607.697996830 2607.697996830 2607.697996830  
1836044288 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3254.700554497 3110.595387439 3285.639786096 3248.803723236 3181.594875564 3222.952601729 3221.581418669 3193.264901786 3086.221198658 3192.904318712 3192.904318712 3094.698405388 3094.698405388 3199.632161858  
2065549824 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3190.684244200 3090.566640502 3108.915931068 3246.332340925 3155.038025326 3213.483803074 3221.581418669 3180.195728241 3020.839832466 3106.681281385 3106.681281385 3092.694337118 3092.694337118 3215.013590956  
2524560896 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3083.328474198 3016.904742238 3132.276509974 3246.332340925 3012.172404107 3170.847413476 3192.012299965 3092.743389085 2958.945859013 3011.893289978 3011.893289978 2966.310663452 2966.310663452 3187.047183239  
2754066432 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3051.882654835 2957.275899884 3098.533465766 3131.239998993 3003.690583327 3132.392318203 3132.553811561 3046.293583664 2958.166832435 3002.703788344 3002.703788344 3005.141448793 3005.141448793 3097.592990395  
2983571968 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3036.199318599 2957.275899884 3005.588991834 3131.239998993 2997.241883277 3132.392318203 3132.553811561 3046.293583664 2958.166832435 3013.444035865 3013.444035865 2977.130648972 2977.130648972 3148.240674270  
3213077504 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3022.066344753 2957.275899884 3010.960175280 3131.239998993 2965.011750185 3124.309433025 3132.553811561 2992.043308062 2958.166832435 3008.155797309 3008.155797309 2989.885971185 2989.885971185 3140.425787111  
3442583040 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3015.710560532 2957.275899884 3027.450455006 3066.478599953 2965.011750185 3119.532989118 3122.042688123 2992.043308062 2958.166832435 3004.907565450 3004.907565450 2979.489384749 2979.489384749 3144.792205769  
3672088576 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 2982.815384829 2957.275899884 2958.173051174 3066.478599953 2961.724133873 3116.503002147 3122.042688123 2987.052687638 2958.166832435 2999.532274982 2999.532274982 2979.642085761 2979.642085761 3143.045301854  
1836044288 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2597.982261583 2545.022170618 2608.005899389 2602.946508902 2587.828978843 2592.030282267 2589.551479808 2572.604670292 2575.566694285 2575.566694285 2575.566694285 2575.566694285 2575.566694285 2602.987565656  
2065549824 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2582.550526005 2545.022170618 2549.635802796 2602.881890394 2587.828978843 2586.645766763 2575.647610680 2572.420265130 2575.566694285 2575.566694285 2575.566694285 2514.317378615 2514.317378615 2554.623858214  
2524560896 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2530.927843092 2545.022170618 2532.236646991 2595.773663102 2575.566694285 2555.627422091 2575.566694285 2545.023884686 2575.566694285 2575.566694285 2575.566694285 2484.039306615 2484.039306615 2537.605172969  
2754066432 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2530.927843092 2484.039306615 2484.072081300 2511.318187042 2545.022158054 2502.010681056 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2505.856815203  
2983571968 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2530.927843092 2484.039306615 2519.106770161 2491.921186696 2545.022158054 2502.010681056 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2500.404662921  
3213077504 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2512.296971867 2484.039306615 2508.146338666 2491.921186696 2545.022158054 2491.405429583 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2504.992219573  
3442583040 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2512.296971867 2484.039306615 2511.627175377 2484.555063728 2545.022158054 2484.039306615 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2493.001592631  
3672088576 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2504.272039507 2484.039306615 2494.490927939 2484.039306615 2545.022158054 2484.039306615 2545.022158054 2484.041020683 2545.022158054 2545.022158054 2545.022158054 2484.039306615 2484.039306615 2484.039306615  
1836044288 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2442.521618362 2441.472615793 2416.392949161 2442.727442854 2423.403344318 2414.174114325 2442.177243233 2384.301051427 2409.972359428 2383.693019774 2383.693019774 2393.830031751 2393.830031751 2417.477615092  
2065549824 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2410.444269659 2441.472615793 2411.645659737 2442.482901094 2398.813712355 2412.365964423 2441.855439737 2384.301051427 2389.433023053 2397.654570927 2397.654570927 2371.301463366 2371.301463366 2402.936147080  
2524560896 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2388.934362545 2441.472615793 2395.854893499 2426.055183535 2339.144898513 2398.090105945 2441.797872384 2384.301051427 2383.282031228 2383.693019774 2383.693019774 2355.206777259 2355.206777259 2379.921215743  
2754066432 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2356.705302060 2368.677540688 2351.081671178 2385.620760116 2325.132413675 2373.015225238 2401.363448965 2364.255123490 2369.859739505 2324.702527096 2324.702527096 2359.845240844 2359.845240844 2370.512743032  
2983571968 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2351.463959289 2368.677540688 2369.422674757 2372.586622464 2325.132413675 2373.015225238 2401.359978543 2364.255123490 2369.859739505 2324.702527096 2324.702527096 2344.074923818 2344.074923818 2367.161912843  
3213077504 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2344.400579624 2352.780951918 2352.878487017 2372.207251615 2324.798330971 2359.102696238 2401.359978543 2324.632237585 2349.320403130 2324.702527096 2324.702527096 2348.744965519 2348.744965519 2357.427135107  
3442583040 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2344.400579624 2345.717572253 2349.199912561 2358.286597927 2324.798330971 2359.102696238 2401.359978543 2324.632237585 2324.022378802 2324.702527096 2324.702527096 2348.616334090 2348.616334090 2348.415205993  
3672088576 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2344.400579624 2345.717572253 2338.716400649 2358.119479418 2324.702527096 2345.272752840 2401.359978543 2324.632237585 2324.022378802 2324.702527096 2324.702527096 2336.601310686 2336.601310686 2343.506481419  
1836044288 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1158.823029421 1058.070643125 1167.956645612 1142.560006935 1135.498392231 1171.036732721 1132.536397642 1086.290978369 1012.287515587 1031.588878381 1031.588878381 1050.615680403 1050.615680403 1102.991814095  
2065549824 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1094.341014559 1054.619922508 1138.948965377 1142.560006935 1096.004846448 1159.982108677 1132.536397642 1080.992019626 961.733574277 1018.641505320 1018.641505320 976.255981396 976.255981396 1036.291300544  
2524560896 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1028.792225465 988.722415635 1051.054371016 1108.345226014 1081.294098197 1103.368006308 1096.447064525 1035.184057693 958.286138295 972.410790507 972.410790507 915.588661960 915.588661960 1016.804260170  
2754066432 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 961.578096774 931.969459571 988.317643376 1022.525735057 1006.291870943 1016.774047235 1004.645945425 954.534949160 905.613988606 936.218124403 936.218124403 902.426576329 902.426576329 962.572671982  
2983571968 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 940.640596135 931.969459571 982.674497521 1022.525735057 1000.674531058 1011.735761333 1004.645945425 941.916533015 899.886534695 935.425003604 935.425003604 869.736618957 869.736618957 965.996586504  
3213077504 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 907.326327064 917.160312640 997.872230537 1022.525735057 1000.674531058 1001.873850243 1004.645945425 941.916533015 900.323786588 931.407319236 931.407319236 857.412108065 857.412108065 925.874708966  
3442583040 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 899.781200470 912.988029062 991.755071362 984.789190804 949.009092434 1000.717343983 1004.645945425 930.861908971 892.310720172 918.970997328 918.970997328 856.407399970 856.407399970 918.837720183  
3672088576 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 889.368684632 898.318833829 938.784496099 984.789190804 948.916723953 996.256510358 1004.645945425 930.861908971 892.310720172 915.243584075 915.243584075 853.229686608 853.229686608 900.605227461  
1836044288 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1526.087899212 1191.490865741 1442.442842998 1318.745283695 1331.616324099 1355.149135547 1264.750149141 1270.537257398 1238.519295355 1300.342077504 1300.342077504 1235.106184458 1235.106184458 1288.446781939  
2065549824 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1410.809991150 1191.490865741 1440.082348845 1318.027022040 1302.189401372 1353.392155685 1264.750149141 1270.537257398 1207.457677346 1269.960055423 1269.960055423 1181.756981983 1181.756981983 1286.352348658  
2524560896 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1302.032283167 1139.870471809 1291.100810529 1262.815966067 1219.648244842 1300.614642450 1195.240462493 1230.555456269 1208.997157052 1216.826093966 1216.826093966 1180.115301236 1180.115301236 1223.541906532  
2754066432 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1298.251300189 1139.870471809 1278.878797099 1262.815966067 1216.630311943 1296.798594900 1195.240462493 1221.600869821 1168.465749537 1206.880255664 1206.880255664 1165.651086800 1165.651086800 1224.186265450  
2983571968 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1243.774535912 1139.870471809 1222.962709931 1262.815966067 1206.880255664 1294.992527896 1195.240462493 1221.600869821 1168.465749537 1206.880255664 1206.880255664 1146.420555830 1146.420555830 1218.254966513  
3213077504 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1204.304867566 1120.350897599 1188.654002112 1203.801194138 1170.112654198 1232.177520420 1152.240509223 1198.225305707 1148.292603496 1170.112654198 1170.112654198 1175.899745632 1175.899745632 1197.451740590  
3442583040 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1204.304867566 1120.350897599 1219.033290905 1203.801194138 1170.112654198 1220.796652249 1152.240509223 1183.252612454 1130.492998977 1170.112654198 1170.112654198 1148.749942669 1148.749942669 1160.335014076  
3672088576 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1164.184556910 1113.807952880 1131.860063603 1203.801194138 1147.865483735 1215.192040013 1152.240509223 1162.396928916 1130.492998977 1147.736043334 1147.736043334 1133.117759237 1133.117759237 1186.094738197  
1836044288 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 486.124504143 494.296961901 496.528365594 509.116255944 495.490042622 487.832373711 508.910192366 461.742499049 455.290526120 489.204068927 489.204068927 452.168050881 452.168050881 460.884971158  
2065549824 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 480.727484388 487.583849953 483.029966012 509.116255944 492.326747339 487.832373711 508.910192366 449.819581588 453.538962703 486.174770656 486.174770656 438.151480285 438.151480285 457.011671721  
2524560896 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 435.562766637 453.400420873 462.855376026 500.252195983 486.959786517 449.711053670 508.910192366 449.819581588 449.711042116 480.240263526 480.240263526 421.013044663 421.013044663 435.784231380  
2754066432 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 425.626429265 450.415857993 496.284924971 428.839275485 482.877438181 449.338323370 449.711042116 449.446851288 449.711042116 476.027865508 476.027865508 424.292154598 424.292154598 409.684214581  
2983571968 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 412.531329018 440.512154588 454.575799707 428.839275485 476.580615439 449.338323370 449.711042116 449.446851288 449.711042116 470.265249452 470.265249452 408.799274415 408.799274415 399.555508512  
3213077504 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 402.430875568 440.512154588 453.466430333 419.957566170 473.979360715 440.474263409 449.711042116 426.191987597 449.711042116 469.620872715 469.620872715 415.616497307 415.616497307 415.616497307  
3442583040 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 399.317183480 417.739744560 434.106514451 408.583894773 470.817999383 440.474263409 449.711042116 426.191987597 449.711042116 466.459511383 466.459511383 400.616588886 400.616588886 402.476067912  
3672088576 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 399.317183480 417.367014260 436.942619606 387.423120837 470.817999383 428.260493161 449.711042116 402.170618499 449.711042116 451.501695366 451.501695366 387.423120837 387.423120837 387.423120837  
1836044288 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 389.759502756 385.529308008 401.037173666 388.743715776 410.099727435 393.435564255 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 374.593050365 374.593050365 382.279192318  
2065549824 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 389.759502756 376.411718756 359.092686350 388.743715776 410.099727435 393.435564255 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 364.172050322 364.172050322 366.314181019  
2524560896 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 389.759502756 369.864243717 388.057939948 351.756333237 410.099727435 389.489992678 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 351.756333237 351.756333237 351.756333237  
2754066432 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 383.214216349 369.864243717 360.518908483 351.756333237 410.099727435 379.563642449 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 351.756333237 351.756333237 351.756333237  
2983571968 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 367.448102517 352.487154188 409.379267032 351.756333237 410.099727435 379.563642449 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 351.756333237 351.756333237 351.756333237  
3213077504 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 367.448102517 352.487154188 382.391310150 351.756333237 410.099727435 359.429391018 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 351.756333237 351.756333237 351.756333237  
3442583040 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 364.177047910 351.756333237 364.020281638 351.756333237 410.099727435 351.756333237 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 351.756333237 351.756333237 351.756333237  
3672088576 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 364.177047910 351.756333237 351.934755142 351.756333237 410.099727435 351.756333237 410.099727435 351.806418010 410.099727435 410.099727435 410.099727435 351.756333237 351.756333237 351.756333237  
1836044288 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 587.303205466 475.258538154 582.684678995 490.971346103 520.627871322 467.640771415 520.620732843 505.607323702 488.026514368 520.593474087 520.593474087 434.688126754 434.688126754 454.958240794  
