#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
91960 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.191594413 0.190726567 0.191360438 0.190778361 0.188391170 0.188372109 0.191326619 0.191409385 0.191409385 0.190915306 0.190915306 0.191254588
48400 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.197448583 0.197583159 0.198035351 0.197198534 0.198079975 0.198159129 0.196680495 0.196830977 0.196830977 0.196757153 0.196757153 0.196954339
53240 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.197414597 0.197155131 0.197855628 0.196823240 0.197845202 0.197922979 0.196362077 0.196218518 0.196218518 0.196143163 0.196143163 0.196237264
58080 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.197245043 0.196863643 0.197628563 0.196502825 0.197565513 0.197645642 0.196125002 0.195795415 0.195795415 0.195696117 0.195696117 0.196120128
62920 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.196321639 0.196444101 0.196717948 0.196067981 0.196429301 0.196469065 0.194431130 0.193540782 0.193540782 0.194861479 0.194861479 0.194277275
67760 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.195510425 0.194955388 0.195415837 0.194345391 0.192527449 0.192607142 0.192960045 0.192376067 0.192376067 0.192838221 0.192838221 0.194015394
72600 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.195226668 0.194419863 0.194024529 0.194092564 0.191730910 0.191631716 0.192894907 0.192874149 0.192874149 0.191822194 0.191822194 0.193226846
77440 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.194577051 0.194187734 0.193339249 0.193916464 0.190969390 0.190929310 0.192610970 0.190964279 0.190964279 0.191062024 0.191062024 0.192526758
82280 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.192710743 0.192328786 0.191563237 0.192148636 0.189037824 0.189025810 0.189536916 0.187908739 0.187908739 0.186897114 0.186897114 0.187410891
87120 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.186513947 0.186037274 0.185963912 0.185867522 0.183670729 0.183760332 0.184077020 0.183285342 0.183285342 0.181671038 0.181671038 0.183757594
91960 0.198528169 0.180033384 0.180033384 0.018494785	0.180047797 0.183631690 0.182958962 0.183471066 0.182559905 0.181152329 0.181155940 0.183127259 0.183272900 0.183272900 0.182380342 0.182380342 0.183566820
48400 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.198331633 0.198698485 0.198699771 0.198616200 0.198804011 0.198726102 0.197877800 0.197900018 0.197900018 0.197693621 0.197693621 0.197801738
53240 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.198294978 0.198406562 0.198640868 0.198240119 0.198804011 0.198726102 0.197309570 0.197220461 0.197220461 0.197118594 0.197118594 0.197363972
58080 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.198233969 0.198178868 0.198481548 0.198088079 0.197174174 0.198580194 0.197131408 0.197054070 0.197054070 0.196892114 0.196892114 0.197202656
62920 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.197641807 0.197311082 0.197461311 0.197125501 0.196240139 0.197485752 0.194017768 0.195155728 0.195155728 0.193749863 0.193749863 0.193675587
67760 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.196913163 0.195523351 0.196148732 0.195546184 0.192926781 0.192902746 0.194789627 0.193330719 0.193330719 0.194741011 0.194741011 0.195139066
72600 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.196860955 0.195363315 0.195763825 0.195362832 0.192504529 0.192461440 0.193969482 0.194322069 0.194322069 0.194086614 0.194086614 0.194248614
77440 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.196171763 0.195198583 0.194869955 0.195215405 0.191709919 0.191728506 0.193837266 0.193309778 0.193309778 0.192820509 0.192820509 0.193683937
82280 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.194398213 0.193559238 0.193500830 0.193547031 0.190284930 0.190273202 0.190772952 0.188954170 0.188954170 0.188426459 0.188426459 0.189015451
87120 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.187490654 0.186842914 0.186984094 0.186809191 0.183930691 0.183921904 0.184867267 0.184460261 0.184460261 0.183076699 0.183076699 0.184665101
91960 0.199562849 0.180281084 0.180281084 0.019281765	0.180295232 0.184896238 0.184195789 0.184659518 0.184137334 0.181199943 0.181188312 0.184326617 0.184576006 0.184576006 0.183507412 0.183507412 0.184419442
48400 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.191887947 0.191988396 0.192084504 0.191952132 0.192332757 0.192430387 0.191135887 0.191281094 0.191281094 0.190981790 0.190981790 0.191189454
53240 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.191761799 0.191691767 0.191823605 0.191502679 0.192162390 0.192200752 0.190624980 0.189846043 0.189846043 0.190315928 0.190315928 0.190737443
58080 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.191486952 0.191358965 0.191629772 0.191249033 0.191954061 0.191976353 0.190234065 0.190234459 0.190234459 0.187984314 0.187984314 0.190757016
62920 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.190905169 0.190717365 0.190640675 0.190694795 0.189791427 0.189638790 0.188892298 0.188579875 0.188579875 0.189504444 0.189504444 0.188990443
67760 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.190316986 0.188227407 0.189518880 0.188451404 0.186540679 0.186573050 0.188081607 0.188240447 0.188240447 0.187153120 0.187153120 0.188164202
72600 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.189668727 0.188037421 0.188870472 0.188192359 0.185921410 0.185940132 0.187260239 0.186008100 0.186008100 0.188089863 0.188089863 0.187342176
77440 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.188962337 0.187469299 0.187786213 0.187589289 0.185019213 0.185102384 0.185823574 0.186245605 0.186245605 0.185686684 0.185686684 0.186743193
82280 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.187639677 0.186286209 0.186494009 0.186541065 0.183628530 0.183837169 0.184203050 0.182529923 0.182529923 0.182275891 0.182275891 0.182921456
87120 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.180262059 0.178115229 0.180134968 0.178050745 0.176803022 0.177149310 0.178147635 0.176148818 0.176148818 0.175760092 0.175760092 0.177813017
91960 0.193000782 0.173767888 0.173767888 0.019232894	0.173782287 0.177824509 0.175265917 0.177602503 0.175251721 0.174677848 0.174691178 0.177427701 0.177263258 0.177263258 0.174520372 0.174520372 0.177432410
48400 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.190557662 0.190512910 0.191197259 0.190461634 0.190993740 0.190815470 0.189761981 0.189787676 0.189787676 0.189300646 0.189300646 0.189954339
53240 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.190406602 0.190322037 0.190842452 0.190176133 0.188819429 0.188683382 0.188720627 0.189131209 0.189131209 0.188880304 0.188880304 0.189401107
58080 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.190306254 0.190096228 0.190687709 0.189993816 0.188667563 0.188581504 0.188943030 0.188572521 0.188572521 0.188472629 0.188472629 0.189224505
62920 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.189356818 0.189127011 0.188990630 0.189239013 0.187487473 0.186274117 0.185570157 0.186970998 0.186970998 0.186970059 0.186970059 0.187142446
67760 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.188711247 0.188456876 0.187759068 0.187176366 0.186158740 0.184990033 0.186809234 0.185127261 0.185127261 0.186500143 0.186500143 0.187185034
72600 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.188380187 0.186515428 0.187172576 0.187064610 0.184153902 0.184173727 0.184204183 0.185906272 0.185906272 0.185379120 0.185379120 0.185457927
77440 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.187624132 0.186159477 0.186356596 0.185825047 0.183090685 0.183123445 0.185511527 0.184521364 0.184521364 0.185025713 0.185025713 0.184052284
82280 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.185962847 0.184104673 0.184475878 0.183719046 0.181126976 0.181314285 0.179915810 0.179194037 0.179194037 0.179892555 0.179892555 0.179859563
87120 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.178713713 0.177950413 0.178569049 0.177451339 0.175328979 0.175267081 0.174597002 0.174494942 0.174494942 0.175081034 0.175081034 0.175924876
91960 0.191598847 0.171868647 0.171868647 0.019730200	0.171883748 0.176221354 0.174551853 0.176435567 0.174166366 0.172951995 0.173024309 0.175071842 0.174396316 0.174396316 0.174851695 0.174851695 0.175831885
48400 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.190492645 0.190675660 0.191128593 0.190336525 0.191051797 0.190995835 0.189873511 0.189821225 0.189821225 0.189687901 0.189687901 0.189763031
53240 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.190272694 0.190239090 0.190897036 0.189899457 0.190897597 0.190825465 0.189239909 0.188979012 0.188979012 0.189010972 0.189010972 0.189115225
58080 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.190146072 0.190109957 0.190672855 0.189802422 0.190703286 0.190709823 0.189013194 0.188956865 0.188956865 0.188027082 0.188027082 0.188949308
62920 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.189395901 0.188861518 0.188729429 0.188832697 0.189467727 0.187997972 0.187035831 0.186989668 0.186989668 0.186981611 0.186981611 0.186720122
67760 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.188633381 0.187257331 0.187162623 0.187263303 0.185463192 0.185191483 0.187028511 0.186440084 0.186440084 0.187907675 0.187907675 0.186008177
72600 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.188091920 0.186865668 0.186411085 0.186907114 0.184781530 0.184504402 0.184556449 0.184417356 0.184417356 0.183592708 0.183592708 0.185011915
77440 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.187569911 0.186748309 0.185602862 0.186749950 0.183679630 0.183536896 0.185501343 0.184471919 0.184471919 0.183450885 0.183450885 0.184460778
82280 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.185280036 0.184494637 0.183416264 0.184360803 0.181494079 0.181445517 0.180915971 0.179902788 0.179902788 0.177753610 0.177753610 0.179108949
87120 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.178480233 0.177789780 0.177480420 0.178083182 0.175883942 0.175729913 0.176570712 0.175761685 0.175761685 0.174070172 0.174070172 0.176224529
91960 0.191894468 0.172266055 0.172266055 0.019628413	0.172281185 0.176260155 0.175197471 0.175826213 0.175262440 0.173703863 0.173683446 0.175875741 0.175711897 0.175711897 0.174287476 0.174287476 0.175878293
48400 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.186192737 0.186502108 0.186637830 0.186297885 0.186795708 0.186880455 0.185580279 0.185276217 0.185276217 0.185635784 0.185635784 0.185626844
53240 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.186075379 0.186227928 0.186266892 0.185958022 0.186416587 0.186735412 0.184989367 0.184021823 0.184021823 0.184660859 0.184660859 0.184987978
58080 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.185928021 0.186013402 0.186082456 0.185888691 0.186120455 0.186342857 0.184927668 0.184014600 0.184014600 0.183423214 0.183423214 0.184966360
62920 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.185093289 0.185564450 0.185024863 0.185138399 0.184921835 0.183853633 0.182304862 0.182673975 0.182673975 0.182181232 0.182181232 0.182904923
67760 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.184534608 0.184377757 0.184017995 0.184338849 0.180938446 0.182345980 0.181674956 0.182538305 0.182538305 0.181954229 0.181954229 0.182516695
72600 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.184216594 0.183951158 0.183189868 0.183616648 0.179820902 0.179838149 0.181582956 0.180245475 0.180245475 0.182087668 0.182087668 0.181842971
77440 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.183540934 0.183320071 0.182480315 0.182336050 0.179021515 0.179040786 0.181110007 0.180795776 0.180795776 0.180612694 0.180612694 0.180639760
82280 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.181224080 0.181351318 0.180197666 0.180371529 0.176710144 0.177118145 0.176582946 0.173877010 0.173877010 0.175240538 0.175240538 0.174530092
87120 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.173820614 0.173272305 0.173345970 0.172588206 0.170677879 0.170918347 0.170210303 0.169859870 0.169859870 0.168015719 0.168015719 0.170376870
91960 0.187388776 0.166083778 0.166083778 0.021304998	0.166096840 0.170322028 0.170374441 0.170311079 0.169421898 0.167430319 0.167585237 0.169645754 0.169512708 0.169512708 0.169219551 0.169219551 0.169989712
48400 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.200376331 0.200370412 0.200669189 0.200252728 0.200968609 0.200980805 0.199852737 0.199939713 0.199939713 0.199704683 0.199704683 0.199754611
53240 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.200199233 0.199793933 0.200439395 0.199677005 0.200712928 0.200766139 0.198794871 0.199065925 0.199065925 0.198958848 0.198958848 0.199185746
58080 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.200118786 0.199654106 0.200269350 0.199606038 0.200525419 0.200575374 0.198632441 0.198886295 0.198886295 0.196586255 0.196586255 0.199037739
62920 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.199671657 0.199205563 0.199425660 0.199150782 0.199491870 0.199327498 0.197267609 0.197185262 0.197185262 0.197070484 0.197070484 0.197053475
67760 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.198859551 0.198443660 0.197909668 0.198542965 0.196264819 0.195260634 0.195754070 0.195577271 0.195577271 0.196678923 0.196678923 0.196556496
72600 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.198203076 0.197872458 0.197010102 0.197036423 0.194318992 0.194305913 0.195715891 0.194591243 0.194591243 0.194337602 0.194337602 0.195295416
77440 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.197415441 0.197578172 0.195828305 0.196619224 0.193148775 0.193163252 0.194111132 0.194881471 0.194881471 0.193820592 0.193820592 0.194631348
82280 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.195732542 0.195633842 0.194218046 0.194709728 0.191629074 0.191688746 0.192155327 0.190547659 0.190547659 0.190516732 0.190516732 0.190285760
87120 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.189146777 0.189234268 0.188476519 0.188435999 0.185549538 0.185558833 0.187151166 0.186780576 0.186780576 0.186446660 0.186446660 0.187122310
91960 0.201284485 0.183363599 0.183363599 0.017920886	0.183378212 0.187129524 0.186027777 0.186826718 0.185951810 0.184132410 0.184187101 0.186638523 0.186736899 0.186736899 0.186358720 0.186358720 0.186834523
48400 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.199296700 0.199638604 0.199916232 0.199584536 0.199991466 0.200135355 0.198660972 0.198567618 0.198567618 0.198697122 0.198697122 0.198733397
53240 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.199136127 0.199205083 0.199656899 0.199072536 0.199838482 0.199935875 0.198170448 0.196740656 0.196740656 0.197587250 0.197587250 0.198095603
58080 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.199136127 0.199041667 0.199284389 0.198903552 0.199578447 0.199571372 0.198080472 0.197428841 0.197428841 0.197916210 0.197916210 0.197924583
62920 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.198588975 0.198178835 0.198433909 0.198432172 0.196698567 0.196519793 0.195896130 0.195669791 0.195669791 0.196542339 0.196542339 0.196195418
67760 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.197717350 0.197256017 0.197016590 0.197495610 0.193846671 0.193925166 0.195253087 0.194653599 0.194653599 0.195497687 0.195497687 0.195413813
72600 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.197301883 0.196999745 0.196522429 0.196774534 0.193349928 0.193340431 0.195637304 0.193656329 0.193656329 0.195511397 0.195511397 0.195051118
77440 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.196705573 0.196839373 0.195703728 0.196567782 0.192566007 0.192436158 0.194908038 0.192675574 0.192675574 0.194233592 0.194233592 0.194279601
82280 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.194925483 0.194875057 0.193844648 0.194811713 0.190289036 0.190068972 0.190957950 0.189020055 0.189020055 0.188482560 0.188482560 0.188758516
87120 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.187744968 0.188144028 0.187481333 0.187871302 0.183935455 0.184048641 0.185015812 0.184241663 0.184241663 0.182623466 0.182623466 0.184658693
91960 0.200558825 0.180227725 0.180227725 0.020331100	0.180241349 0.184706054 0.184257138 0.184606304 0.184207065 0.181541474 0.181573899 0.184353422 0.183966129 0.183966129 0.183545715 0.183545715 0.184434006
48400 0.205995282 0.187749962 0.187749962 0.018245320	0.187765273 0.204790770 0.204920547 0.205293742 0.204911812 0.205123746 0.205233175 0.203973484 0.204058949 0.204058949 0.204071307 0.204071307 0.204074129
53240 0.205995282 0.187749962 0.187749962 0.018245320	0.187765273 0.204708890 0.204550134 0.204981608 0.204567907 0.204880202 0.204994952 0.202670621 0.203380046 0.203380046 0.203401699 0.203401699 0.203452915
58080 0.205995282 0.187749962 0.187749962 0.018245320	0.187765273 0.204504537 0.204501502 0.204714816 0.204474156 0.204601933 0.204744774 0.203226567 0.202302451 0.202302451 0.202325620 0.202325620 0.203402098
62920 0.205995282 0.187749962 0.187749962 0.018245320	0.187765273 0.203886083 0.203845603 0.203924118 0.203834101 0.202469525 0.201821152 0.200648310 0.201118568 0.201118568 0.200409939 0.200409939 0.201879696
