capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1166 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1167.710008828 838.630594656 877.383204383 938.071313894 856.097187513 920.827229064 952.168635336 1062.648850579 1062.648850579 835.713293672 835.713293672 933.104509923
1255 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1093.657205591 838.334964569 877.382271285 937.777572246 850.635392011 920.356122062 963.041761230 948.783220549 948.783220549 832.401615931 832.401615931 937.892256390
1344 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1065.300135178 834.323845946 867.727039045 936.906548576 849.482886602 906.654285038 954.419070639 1014.204091945 1014.204091945 834.567576105 834.567576105 868.425893491
1433 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1057.331547494 833.769457121 848.396386014 908.195168822 840.523235354 905.910719278 885.829369983 856.072924520 856.072924520 807.390197051 807.390197051 868.841930814
1522 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1022.997134417 832.743638973 848.262079946 904.756215435 840.248848079 905.484746906 888.212938418 966.302813638 966.302813638 804.195665395 804.195665395 873.037949263
1611 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1021.676513732 826.724954988 848.091768130 904.445194060 840.217468737 905.457644291 878.489422704 845.891323630 845.891323630 801.023090166 801.023090166 860.742396222
1700 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1021.676203140 825.878087696 844.455194068 904.026629838 840.142667122 905.146083581 914.608221784 823.458995803 823.458995803 809.542989315 809.542989315 850.001400535
899 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1124.177591309 1002.188596920 1001.771265460 1026.474680682 997.696250948 1027.878458468 1026.048198657 1145.526756117 1145.526756117 1026.838303219 1026.838303219 1049.575342407
988 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1120.876420755 1001.711284579 1001.766969563 990.666650007 997.441787035 1027.741954623 990.828046590 1126.366883980 1126.366883980 947.633341034 947.633341034 1002.919498920
1077 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1092.422897587 996.403924843 1001.103218605 986.081615801 996.573847610 1027.606052132 933.999868074 1151.919362667 1151.919362667 942.133366066 942.133366066 1001.185624772
1166 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1051.895917939 990.641798297 999.777851973 959.540709299 969.640142874 1003.661833827 920.792212842 1117.362154550 1117.362154550 949.015989478 949.015989478 997.173743014
1255 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1051.759410630 931.127031354 935.703641033 897.742481666 940.631199839 932.085817579 877.554346186 1046.994890145 1046.994890145 845.503768558 845.503768558 898.455619678
1344 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1039.432561833 892.552147571 935.341497673 896.740022866 900.131136597 905.299378236 850.959215996 954.336761649 954.336761649 804.397942768 804.397942768 856.326284411
1433 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1025.091384324 795.358466570 931.993546235 870.874128503 842.235244279 869.705127351 778.339151109 871.170332789 871.170332789 795.107259700 795.107259700 831.119305805
1522 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1014.379715258 764.920872809 842.505833589 840.436511670 752.696457352 781.251999859 775.125583365 747.359057754 747.359057754 788.578570548 788.578570548 832.936758305
1611 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1014.324970607 764.866111158 842.501723384 782.415147937 743.670704706 781.249309546 759.921425476 730.610460744 730.610460744 768.664770389 768.664770389 797.653204879
1700 1174.186840047 597.650949224 597.650949224 576.535890823	597.650960740 1014.324663951 764.865838300 810.032782814 782.359781543 743.518879781 781.229031561 726.666033943 803.364793777 803.364793777 728.260550424 728.260550424 741.697480255
899 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 664.646382377 574.376054319 573.685770885 577.827374693 573.823595213 579.880726433 566.252656220 634.373396573 634.373396573 571.340442990 571.340442990 566.731464726
988 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 622.683259548 510.822068347 515.776749451 577.826238159 519.143392561 546.205187808 504.846584480 658.271960424 658.271960424 494.353552467 494.353552467 570.646813023
1077 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 621.517274331 509.922041137 515.775513906 541.379824509 484.052888921 544.947616646 505.044500194 574.827492227 574.827492227 482.242073873 482.242073873 570.567067065
1166 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 620.714220275 509.116562297 513.179628620 541.233618842 483.704912159 518.823454278 505.043570268 549.373146722 549.373146722 539.494374606 539.494374606 570.537394012
1255 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 620.709665325 508.768191847 509.810109102 540.885270562 483.704068111 518.691643143 504.351210137 539.450643965 539.450643965 479.968648445 479.968648445 510.769967711
1344 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 566.821516076 449.468559426 450.510630956 481.585651386 424.404147549 446.282721914 504.351819839 478.062237675 478.062237675 445.046245354 445.046245354 510.769776145
1433 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 566.618860838 449.437073992 450.510079343 481.584855347 424.372719745 445.932400297 465.717935731 479.148118077 479.148118077 444.117050822 444.117050822 510.569804978
1522 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 566.269261272 444.276868235 445.964835260 480.782685253 424.372339457 445.932007491 465.504307999 464.480721438 464.480721438 445.013567410 445.013567410 505.577209711
1611 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 565.922096166 442.296442327 438.824540206 480.782396821 422.391968130 445.931752110 433.837709396 456.540035614 456.540035614 430.919686077 430.919686077 444.155902600
1700 692.240428851 362.607472994 329.632955857 362.607472994	362.845050637 565.921868938 442.292827009 438.821730599 474.604405081 422.344623387 432.655383772 446.684770553 453.068660498 453.068660498 450.487441520 450.487441520 444.296436862
899 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 1092.762636949 991.512904243 993.728517309 1063.953830643 1043.336617101 1040.125020395 1024.929319416 1063.942619782 1063.942619782 1077.825272074 1077.825272074 1035.399398546
988 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 1092.153827849 970.061328241 993.278378284 1042.502149737 1042.887756639 1039.439041751 1002.117954367 1075.047630322 1075.047630322 873.171452743 873.171452743 937.179618711
1077 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 1056.837727674 969.694306910 992.935331711 1042.132829222 980.046296756 961.303323197 1002.625827390 1035.379826190 1035.379826190 848.798399408 848.798399408 936.634466526
1166 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 1039.238615769 957.467940138 980.327813305 985.933805378 951.156697739 933.491413401 936.656141183 1115.977137297 1115.977137297 848.982691296 848.982691296 934.689502025
1255 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 1018.296318926 957.120474243 930.971803077 901.736022402 951.156014258 933.487469330 901.819432662 829.258986739 829.258986739 864.959429639 864.959429639 909.678876121
1344 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 967.600379428 907.132181897 930.971590764 889.162077621 868.082397521 877.541709803 871.099222004 799.488031827 799.488031827 813.389968354 813.389968354 881.095643066
1433 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 954.559098204 815.271614183 817.450432158 889.161192638 838.570219448 832.732353792 834.184850400 835.376478198 835.376478198 797.918179597 797.918179597 881.949085358
1522 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 913.290571824 815.270881426 817.450162943 889.160655618 838.569827955 832.731653894 805.647973236 816.446835239 816.446835239 815.850895963 815.850895963 876.243631998
1611 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 913.134377737 815.270425526 817.449721044 889.160289864 838.569621850 832.731530729 767.211161311 794.762940179 794.762940179 812.276953941 812.276953941 876.244678996
1700 1210.646643064 635.561091438 575.085551626 635.561091438	652.430992690 913.134082682 791.280368933 807.578870938 863.204115102 838.569314714 814.454117968 767.306337156 794.977955357 794.977955357 805.476491065 805.476491065 841.105212317
899 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 709.601855132 665.250024720 674.844916775 706.602879779 694.704869964 679.906145446 605.784536607 717.656581861 717.656581861 607.007157161 607.007157161 679.949782426
988 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 627.452788190 605.572186121 644.216836659 706.602606655 662.278747575 674.661862510 611.622294793 661.589282957 661.589282957 547.327118119 547.327118119 615.090032320
1077 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 576.215350128 600.328355527 644.216530790 684.023266349 658.130198564 672.501083715 563.866396177 639.000700520 639.000700520 567.725907999 567.725907999 599.847967670
1166 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 572.911733945 471.939086184 581.120453051 588.356323393 563.205577480 584.380957369 621.035507208 685.575144457 685.575144457 505.839213842 505.839213842 536.310029445
1255 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 566.577805710 471.938759899 518.648367451 583.176959343 563.205009197 555.189447862 601.554986181 594.995081841 594.995081841 536.309856212 536.309856212 536.311437781
1344 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 532.900991917 471.783008434 518.493813527 556.287345383 531.180833445 554.879161159 627.087025867 605.909327355 605.909327355 534.102975544 534.102975544 536.158124920
1433 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 532.745013089 449.173383910 510.683583032 556.287108134 531.180434274 540.328434626 565.747099568 640.366770243 640.366770243 477.022144373 477.022144373 449.700955718
1522 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 532.744755988 449.173064079 510.683128993 556.286788303 531.027759173 535.148994168 591.564338894 583.688177162 583.688177162 477.026385887 477.026385887 480.172393249
1611 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 505.595143409 449.172572596 510.683023672 556.286296820 471.350145732 501.240711131 474.399805703 535.526787955 535.526787955 482.829669501 482.829669501 485.040180188
1700 751.845050178 389.793207800 362.051842378 389.793207800	390.256696096 505.160846974 421.142250203 510.528282677 539.926736516 471.195384532 501.085907880 536.929489954 521.767137694 521.767137694 482.521070991 482.521070991 484.729543371
899 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 1031.544862638 1059.306191922 1031.571152236 1062.753374672 1049.577424922 1032.662987831 980.911682005 1069.208563986 1069.208563986 1008.013867135 1008.013867135 1029.208109119
988 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 985.927302472 1012.759338563 953.450010255 1026.552890753 1002.292750126 958.648016795 933.977586211 1070.320277907 1070.320277907 934.999230000 934.999230000 957.207426305
1077 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 955.630685170 962.667147517 934.932519891 1026.507795679 981.620720865 945.515463356 861.349020340 1015.034542817 1015.034542817 926.513686909 926.513686909 908.482289290
1166 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 925.945254548 962.666455397 934.054331814 944.342229627 951.454708681 917.577821243 843.632022154 925.665796889 925.665796889 935.352864658 935.352864658 983.938700139
1255 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 866.659271483 750.053168512 824.629885418 865.406899826 762.726843040 757.755258601 792.011168542 810.031128421 810.031128421 795.250495662 795.250495662 798.785080197
1344 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 866.656525002 750.052585911 776.048463927 865.406317225 762.726328928 757.754726052 765.124225964 728.542598134 728.542598134 796.354446794 796.354446794 796.354431226
1433 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 836.489822454 750.052272844 776.048306205 779.147545529 762.726121832 757.751422157 832.211855603 811.120689729 811.120689729 773.695382008 773.695382008 803.621969189
1522 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 836.489540145 708.300005592 735.746480854 748.165781842 718.972359803 756.873425700 772.792313802 715.073016848 715.073016848 728.027745857 728.027745857 714.978094932
1611 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 790.681025089 707.184055431 735.746421644 748.165620290 689.287383888 736.201816741 710.724534302 703.252612611 703.252612611 725.999241629 725.999241629 728.258929865
1700 1105.065465038 595.780240722 509.285224316 595.780240722	608.787918894 739.687427572 686.512632697 715.074934654 748.163428468 689.287329578 736.201727926 657.734715429 715.073848340 715.073848340 728.027346075 728.027346075 731.153814200
899 714.047698799 376.244177144 337.803521655 376.244177144	380.444240912 682.791911693 676.945794992 673.186089954 646.870444156 646.626143638 644.410778357 621.005177974 713.885460335 713.885460335 644.345444685 644.345444685 644.486002555
988 714.047698799 376.244177144 337.803521655 376.244177144	380.444240912 681.916673819 659.858450508 672.984577189 645.906476998 646.346211091 644.115708239 612.987266720 714.019985131 714.019985131 637.934298904 637.934298904 677.674638368
1077 714.047698799 376.244177144 337.803521655 376.244177144	380.444240912 630.845728310 620.176204088 642.660179621 640.661976516 640.888091623 639.486209548 641.064315719 713.878537146 713.878537146 624.286400334 624.286400334 629.646591748
1166 714.047698799 376.244177144 337.803521655 376.244177144	380.444240912 625.386938665 606.272232389 642.659521739 610.332971970 640.887033604 639.485378201 633.089408248 683.754366149 683.754366149 624.100524555 624.100524555 629.460355429
1255 714.047698799 376.244177144 337.803521655 376.244177144	380.444240912 618.740499110 606.271750496 635.216766540 610.332490077 639.874158219 638.971284416 592.427004734 675.913773114 675.913773114 599.268779987 599.268779987 629.459183486
1344 714.047698799 376.244177144 337.803521655 376.244177144	380.444240912 581.586380129 555.116364104 598.396518604 610.329581140 578.212248036 602.165628028 532.040276205 605.454585169 605.454585169 559.144924531 559.144924531 592.396211759
1433 714.047698799 376.244177144 337.803521655 376.244177144	380.444240912 551.683898183 554.787839988 598.396240921 557.575837146 578.026457464 586.117742321 542.791231546 556.401121207 556.401121207 542.650396830 542.650396830 592.066439030
