capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
899 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1698.424006159 1666.286941127 1725.616763304 1748.402306628 1712.075532358 1686.831002248 1697.552297480 1597.056605373 1634.017867165 1634.017867165 1598.614120294 1598.614120294 1629.753289233  
1011 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1640.747809949 1613.161743137 1570.303555482 1658.817327649 1631.347113824 1607.614945973 1629.993137205 1573.235093665 1643.555347579 1643.555347579 1616.106572245 1616.106572245 1623.561969450  
1235 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1554.696837891 1488.417901224 1495.994337145 1535.013706641 1506.708615436 1563.535643632 1499.314738173 1496.193798851 1589.192218765 1589.192218765 1481.634965228 1481.634965228 1503.350057389  
1347 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1511.302403378 1385.340427021 1493.917839883 1521.207160726 1480.048064881 1486.637562089 1438.846053957 1440.913669665 1465.815128528 1465.815128528 1467.497344865 1467.497344865 1492.610744907  
1459 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1488.726484899 1306.748416360 1473.327484386 1453.355070166 1478.458092296 1456.022097233 1366.940500677 1354.838616798 1400.388958551 1400.388958551 1444.204199656 1444.204199656 1493.993181942  
1571 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1488.659084403 1305.524707102 1465.548118066 1453.331727526 1435.284283108 1455.760771653 1366.940217446 1298.920198166 1382.148031233 1382.148031233 1417.633204680 1417.633204680 1436.482573603  
1683 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1423.111363502 1301.958424082 1420.463196928 1435.783713968 1429.452509985 1391.290087113 1351.075072721 1311.110029090 1369.660808369 1369.660808369 1365.232495856 1365.232495856 1416.797118726  
1795 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1416.930017885 1282.743695835 1406.576152835 1404.428115377 1429.301643532 1391.267461340 1349.018305890 1296.951388333 1386.360872096 1386.360872096 1366.363314189 1366.363314189 1426.041238287  
899 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 2035.549589300 1922.501687090 1927.287040059 1959.109658710 1930.589887755 1923.020706230 1995.629379902 1785.813502486 1867.554829973 1867.554829973 1779.859391541 1779.859391541 1889.359878606  
1011 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 2011.948861768 1863.952622325 1891.478071276 1930.919935567 1926.527924464 1866.787029587 1941.336202751 1741.658684614 1832.555737503 1832.555737503 1744.854834372 1744.854834372 1754.432143363  
1235 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1900.049201602 1614.356936767 1816.398286862 1810.693975053 1851.328793761 1748.118211234 1774.458394063 1651.924620088 1783.862791070 1783.862791070 1636.932255779 1636.932255779 1740.260674050  
1347 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1847.757439819 1521.477811625 1779.455206103 1699.194542796 1780.554621872 1687.309833227 1729.343210147 1598.731623645 1628.051123227 1628.051123227 1583.895148282 1583.895148282 1655.920899014  
1459 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1772.601155444 1484.704729078 1748.595366866 1690.288708119 1742.665099978 1634.477548431 1678.053236023 1495.705680387 1538.806260601 1538.806260601 1594.562690358 1594.562690358 1671.302223448  
1571 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1724.256390326 1432.808876253 1670.839958681 1618.429185529 1686.230339120 1584.488052499 1610.427431178 1429.825221129 1518.787680160 1518.787680160 1589.239624983 1589.239624983 1664.629937194  
1683 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1662.357836667 1408.119473298 1665.472324253 1601.227959363 1666.470453716 1579.098930618 1604.939924509 1452.278823291 1492.683458452 1492.683458452 1546.210657447 1546.210657447 1679.073212359  
1795 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1648.473420202 1407.767808077 1622.820996401 1592.064112520 1661.106345072 1565.910664365 1549.120226881 1412.995882200 1472.035168732 1472.035168732 1579.656321432 1579.656321432 1654.927266475  
899 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1887.282171859 1806.153247589 1849.491129994 1836.902006743 1880.241441352 1825.410401584 1835.130292557 1841.389171565 1829.699986575 1829.699986575 1783.332053407 1783.332053407 1810.692081066  
1011 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1862.149627395 1784.154527851 1821.339099855 1787.142668654 1866.913127259 1785.252927403 1772.856620276 1719.971028487 1833.174335435 1833.174335435 1703.999261957 1703.999261957 1729.038518879  
1235 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1785.549255828 1704.580403624 1728.241435857 1697.374112603 1759.476273862 1694.887421557 1654.113708606 1647.650309829 1687.962934935 1687.962934935 1635.037292206 1635.037292206 1674.987827048  
1347 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1740.359424660 1651.509085301 1676.383779829 1658.150574166 1650.730606197 1682.528081221 1641.871797844 1521.191811399 1512.804188981 1512.804188981 1598.345554972 1598.345554972 1633.840493012  
1459 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1682.744940966 1546.345848139 1633.861646330 1649.375646799 1645.349113892 1677.163438350 1636.403047105 1488.636128725 1509.055733828 1509.055733828 1555.960147803 1555.960147803 1596.653734366  
1571 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1671.833837977 1508.468284393 1607.122550869 1578.024899066 1643.607479819 1599.389397784 1601.380264595 1508.270499631 1515.024504452 1515.024504452 1593.543208333 1593.543208333 1618.133830257  
1683 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1606.108553209 1477.748706017 1607.031795487 1573.076326345 1643.607217786 1592.962088150 1540.751525191 1500.653218223 1539.059117207 1539.059117207 1556.508231573 1556.508231573 1592.173891955  
1795 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1571.208148324 1447.053468504 1575.222397683 1571.373320691 1604.184864083 1555.747714070 1537.844651490 1483.362981184 1566.266801939 1566.266801939 1554.243767953 1554.243767953 1574.445542387  
899 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 2218.880802587 2107.845010502 2168.476998825 2192.036812849 2162.694960491 2131.624573846 2164.695221102 2037.315846754 2162.316885567 2162.316885567 1988.512666147 1988.512666147 2044.237533826  
1011 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 2161.249848294 1962.986764252 2090.806177499 2093.057194042 2134.444553946 2052.462432979 2042.157014597 1910.831026746 2077.388597379 2077.388597379 1905.538038294 1905.538038294 2010.757650526  
1235 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1985.407963490 1815.712094217 1999.899561797 1971.337300027 1982.445853289 1950.456166254 1890.295026368 1731.731587600 1816.504695042 1816.504695042 1782.253348710 1782.253348710 1927.137373426  
1347 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1952.399886202 1704.002052657 1836.260964721 1827.743430054 1875.565146185 1765.193370260 1764.859545883 1620.703651621 1671.470634119 1671.470634119 1659.423434820 1659.423434820 1760.218802316  
1459 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1873.558994079 1575.913444732 1747.569507879 1801.312472655 1752.761456922 1687.859284466 1676.361578226 1595.382890984 1713.028309608 1713.028309608 1612.302588507 1612.302588507 1742.650666452  
1571 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1840.715039858 1533.265377457 1675.903229628 1733.076980738 1742.618324204 1651.764163728 1640.190637709 1537.937166857 1606.559912976 1606.559912976 1638.830197192 1638.830197192 1678.751851208  
1683 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1733.890471017 1533.263512395 1664.280895183 1720.526027908 1672.759581146 1635.928648469 1620.848070145 1552.479730400 1587.325485514 1587.325485514 1616.702864965 1616.702864965 1641.162118757  
1795 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1727.889131161 1502.891635891 1635.018037548 1691.187614201 1672.759499477 1602.781789300 1594.643273921 1548.259370880 1601.552561419 1601.552561419 1589.325007895 1589.325007895 1654.361690859  
899 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2299.428327482 1969.798345306 2127.211746323 2119.928642541 2148.770283921 2021.387974354 2099.798842468 1993.936169022 2070.379574765 2070.379574765 1983.542560810 1983.542560810 2021.575714372  
1011 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2257.271721005 1909.053682545 2046.550072348 2077.663135067 2132.570792832 1925.250389262 1977.781945507 1933.663752237 2171.007107761 2171.007107761 1921.879373518 1921.879373518 1972.623573194  
1235 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2117.106962362 1740.018293580 1837.987024954 1928.906255530 1983.447750227 1867.902228111 1891.683452602 1849.882727703 1961.043530781 1961.043530781 1777.013477569 1777.013477569 1795.686652873  
1347 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2023.570693717 1688.603693649 1760.850857935 1840.016422484 1858.750153728 1806.928715110 1825.689255731 1733.459476612 1761.323798295 1761.323798295 1704.324402042 1704.324402042 1765.730095265  
1459 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 1970.892191777 1669.475176993 1725.836679724 1826.209594890 1837.754339655 1767.863230139 1824.226089917 1710.867404467 1734.756860402 1734.756860402 1681.519683856 1681.519683856 1735.725607013  
1571 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 1900.109083849 1658.897413989 1698.767965275 1777.623430485 1829.705863463 1755.995378535 1812.544649135 1719.976199079 1679.333124628 1679.333124628 1675.468570298 1675.468570298 1722.060275660  
1683 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 1861.405835811 1601.126283295 1693.330181897 1749.747148631 1807.308617482 1701.648923756 1745.827798071 1647.183222768 1730.421056626 1730.421056626 1636.848177759 1636.848177759 1687.820006054  
1795 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 1852.753879251 1569.253819069 1693.330147124 1726.480864034 1790.247350266 1701.267527033 1716.512362309 1637.111190358 1691.260759261 1691.260759261 1634.745803624 1634.745803624 1714.909426189  
899 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 2107.307932274 2099.215539627 2084.015426880 2116.698677593 2077.490250978 2083.313118301 2076.344615079 1984.849314643 1949.568533128 1949.568533128 1950.679841173 1950.679841173 1911.028278704  
1011 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 2081.101434448 1926.362400213 1895.035109742 1996.458175095 2024.123160480 2034.711961808 2023.589668722 1897.329360286 1884.271122158 1884.271122158 1773.937267271 1773.937267271 1738.482330836  
1235 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 1984.220195311 1668.696234647 1803.092117447 1867.623290374 1881.889066641 1803.084079250 1842.057761632 1743.826726558 1757.562234349 1757.562234349 1693.386997179 1693.386997179 1798.053595435  
1347 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 1956.818086465 1668.602968703 1757.431914648 1834.397695495 1823.707675233 1780.971951355 1818.924909502 1652.600338327 1714.770301995 1714.770301995 1668.048861154 1668.048861154 1746.140243801  
1459 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 1840.751788960 1577.667096638 1708.340402036 1819.134367941 1733.336233629 1732.280571800 1724.266713418 1531.818378683 1650.257177269 1650.257177269 1628.573463820 1628.573463820 1677.211731358  
1571 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 1797.319616278 1508.249096078 1691.157786048 1748.924972073 1726.585156752 1715.106882841 1668.835173880 1532.123121274 1548.525676383 1548.525676383 1633.526783527 1633.526783527 1647.956268917  
1683 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 1730.091319215 1457.485906557 1621.257583866 1699.491406176 1724.293547923 1647.770138126 1602.847438342 1508.858775055 1541.433383574 1541.433383574 1624.458125039 1624.458125039 1632.577613708  
1795 2222.490059847 1455.188694563 1455.188694563 767.301365284 1455.188707289 1728.123906545 1455.217503510 1621.257583866 1699.488154651 1718.034915969 1634.522859281 1583.664829387 1524.103727386 1604.160535605 1604.160535605 1663.794684954 1663.794684954 1682.463405996  
899 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1507.542192424 1444.608549876 1443.457836048 1419.424811360 1508.531191257 1476.362007433 1482.071336507 1411.550058033 1494.330461875 1494.330461875 1405.317096995 1405.317096995 1441.069205093  
1011 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1448.008533704 1329.345861008 1335.750429910 1347.980116550 1417.000741073 1341.414641987 1408.614441471 1321.464473074 1542.750653860 1542.750653860 1251.729663243 1251.729663243 1269.985195181  
1235 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1385.799646743 1228.746402303 1239.530287228 1298.602394901 1329.769927027 1291.485657359 1373.067035788 1287.617271816 1375.594482195 1375.594482195 1162.489860101 1162.489860101 1260.062177098  
1347 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1359.766525614 1198.168810512 1206.598355317 1282.873070323 1266.530926569 1259.429919629 1312.099440418 1136.015650123 1162.541635962 1162.541635962 1160.626151861 1160.626151861 1227.097282936  
1459 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1331.855562591 1197.002087672 1202.535063861 1282.794254794 1253.229776889 1251.579483441 1243.778078718 1124.512231696 1138.013576395 1138.013576395 1174.760783256 1174.760783256 1203.162078492  
1571 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1289.242870240 1136.627457080 1201.140808133 1244.447518052 1229.950382668 1170.412501711 1162.624901950 1079.048726280 1160.367121188 1160.367121188 1166.895931986 1166.895931986 1177.186005265  
1683 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1288.053590420 1133.078108706 1185.734625841 1224.107869883 1228.736664397 1161.243982924 1154.620533431 1134.082024152 1072.804892749 1072.804892749 1145.109140956 1145.109140956 1180.726889322  
1795 1619.232297484 1068.770658397 1068.770658397 550.461639087 1068.770671154 1286.764408482 1070.821024666 1176.551707709 1218.035973094 1228.735726582 1156.737186561 1142.307014604 1130.620997507 1164.470772581 1164.470772581 1147.148557266 1147.148557266 1141.834640408  
