capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1240 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1820.632316683 1450.411272284 1624.155934666 1633.609805436 1641.413010649 1616.392165704 1642.109555512 1605.243957358 1615.613278266 1615.613278266 1529.610308675 1529.610308675 1637.432352383  
1352 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1776.906005123 1444.380207008 1545.224536069 1585.447325582 1549.277894011 1542.821735841 1510.968227184 1538.547134455 1533.426101091 1533.426101091 1506.846835024 1506.846835024 1570.860659298  
1464 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1704.460882418 1400.666954482 1484.212755057 1530.054877644 1549.180366229 1537.126929983 1500.154873257 1418.622563379 1479.725435852 1479.725435852 1473.020252239 1473.020252239 1525.324243896  
1576 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1698.589573530 1399.461164806 1484.212517032 1528.257740822 1519.189536203 1534.083291541 1500.075818185 1437.858768434 1494.716267164 1494.716267164 1470.103411000 1470.103411000 1525.704866046  
1688 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1663.510354295 1399.459630379 1483.883870336 1527.961153797 1518.859963979 1521.520970266 1473.667609325 1422.868927297 1481.210399924 1481.210399924 1420.805778700 1420.805778700 1525.004312318  
1800 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1647.891640409 1369.218668623 1473.975936631 1497.920408587 1480.106630832 1491.481965021 1442.403364032 1422.519677168 1483.076060359 1483.076060359 1419.726412060 1419.726412060 1463.477240707  
904 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1976.330463395 1837.023213583 1924.404960636 1964.319985076 1940.870712031 1900.565430830 1837.984453414 1865.344569307 1874.705289372 1874.705289372 1772.984160941 1772.984160941 1746.348050614  
1016 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1939.753104948 1756.645767217 1878.404498532 1944.234944996 1891.272116256 1889.778756083 1831.416992928 1783.750471379 1865.903149584 1865.903149584 1691.969229092 1691.969229092 1718.075693351  
1128 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1855.933952554 1713.981029148 1815.605075877 1882.587754324 1767.241828197 1725.650730149 1733.468204417 1631.232539949 1771.738981625 1771.738981625 1687.660592458 1687.660592458 1718.385787649  
1240 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1698.203089528 1522.896920853 1703.195101470 1778.957570456 1739.727205514 1672.796568622 1670.399731182 1643.163611454 1587.969835186 1587.969835186 1542.546255408 1542.546255408 1677.012150789  
1352 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1679.385986250 1484.732792655 1597.880683259 1676.121223238 1629.508146002 1653.191193995 1616.887245454 1496.630456981 1542.846748060 1542.846748060 1498.885351603 1498.885351603 1615.672570742  
1464 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1659.991556183 1447.574241324 1566.205926243 1674.967172024 1575.907551055 1600.979920240 1564.981114856 1475.741441576 1505.330503046 1505.330503046 1423.495529773 1423.495529773 1547.008045319  
1576 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1615.405467561 1387.463976887 1515.931832399 1575.574776259 1548.022612511 1514.697056703 1441.432586270 1397.927987498 1503.268864362 1503.268864362 1405.477469652 1405.477469652 1512.868568849  
1688 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1529.749491163 1384.636679598 1500.184038406 1575.260588857 1514.659655381 1506.116790588 1441.020727869 1399.185885123 1475.617682310 1475.617682310 1407.014672675 1407.014672675 1503.270215271  
1800 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1528.413304687 1335.231877557 1485.317472949 1573.346185014 1482.057665773 1505.735516424 1440.838354561 1396.049243046 1431.734539525 1431.734539525 1380.947815386 1380.947815386 1508.352833711  
904 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1698.424006159 1666.286941127 1725.616711695 1748.402306628 1712.075480749 1686.831002248 1697.552297480 1603.861475788 1632.334498478 1632.334498478 1575.720810670 1575.720810670 1627.454835852  
1016 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1640.747809949 1613.161743137 1570.303555482 1658.817327649 1631.347113824 1607.614945973 1629.993137205 1562.968383154 1669.203572045 1669.203572045 1517.283086003 1517.283086003 1654.889655539  
1128 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1590.961733398 1552.220196860 1536.867922987 1558.765513878 1531.596247486 1570.357819453 1593.651778934 1545.616056611 1592.577917772 1592.577917772 1504.676321760 1504.676321760 1532.504931232  
1240 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1554.696837891 1488.417901224 1495.592173493 1535.013664982 1506.306451784 1563.535601973 1499.314697232 1492.821821044 1569.014791848 1569.014791848 1484.404930820 1484.404930820 1502.952084025  
1352 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1511.302354687 1385.340427021 1493.917839883 1521.207095656 1480.048064881 1486.637473139 1438.846020764 1402.448705264 1464.848816056 1464.848816056 1467.497312477 1467.497312477 1504.718726323  
1464 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1488.726484899 1306.748416360 1473.327484386 1453.355070166 1478.458092296 1456.022097233 1366.940500677 1342.454444081 1403.901975234 1403.901975234 1444.185318306 1444.185318306 1493.993181942  
1576 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1485.392452543 1303.160578506 1465.548118066 1453.331727526 1435.284283108 1455.760771653 1366.940217446 1298.920198166 1402.668532295 1402.668532295 1417.632386063 1417.632386063 1422.081039822  
1688 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1423.111363502 1282.743734219 1420.463196928 1435.783713968 1429.452509985 1391.290087113 1351.075072721 1311.452355117 1417.425180637 1417.425180637 1365.230346536 1365.230346536 1416.797118726  
1800 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1416.930017885 1282.743695835 1406.576152835 1404.428115377 1429.301643532 1390.067058901 1346.521990362 1296.951388333 1386.360872096 1386.360872096 1366.362630120 1366.362630120 1426.041238287  
904 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 2034.289293127 1922.501673065 1927.286987931 1959.109658710 1930.589835627 1923.020706230 1995.629379902 1822.096610498 1862.645161449 1862.645161449 1779.684313291 1779.684313291 1889.350533879  
1016 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 2011.948861768 1863.929928657 1891.478071276 1917.507841077 1926.417212022 1866.786947628 1941.336014710 1747.380003374 1872.486076019 1872.486076019 1743.115093728 1743.115093728 1778.295422308  
1128 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1981.525931094 1671.607138120 1871.478157452 1838.003478611 1890.157335455 1849.011185736 1901.456926335 1704.748577148 1820.413130742 1820.413130742 1706.273922894 1706.273922894 1759.800244266  
1240 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1900.049201602 1595.068426261 1816.398286862 1780.071724178 1851.328793761 1748.118211234 1774.458394063 1633.948457767 1774.023631778 1774.023631778 1609.236558689 1609.236558689 1726.713217566  
1352 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1847.757400202 1491.113279860 1748.595579299 1699.194542796 1780.554621872 1667.896302592 1713.477259670 1609.943425236 1616.665518324 1616.665518324 1572.097685501 1572.097685501 1715.283305145  
1464 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1772.601155444 1484.681998472 1748.595366866 1680.336882436 1742.665064030 1634.477548431 1678.053236023 1461.945059178 1456.104282804 1456.104282804 1606.431746345 1606.431746345 1669.131779059  
1576 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1724.256390326 1413.467867031 1670.839958681 1618.429185529 1686.230339120 1579.137088061 1610.412125612 1429.824695461 1499.014876463 1499.014876463 1610.358605462 1610.358605462 1664.629937194  
1688 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1662.357836667 1408.119473298 1665.472324253 1601.227959363 1666.470453716 1579.098930618 1604.939924509 1421.082751166 1492.685127088 1492.685127088 1560.736404612 1560.736404612 1679.074186343  
1800 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1648.473420202 1407.767808077 1622.820996401 1590.823387861 1661.106345072 1565.910664365 1549.120226881 1413.016583696 1444.669687380 1444.669687380 1590.517677195 1590.517677195 1654.927266475  
904 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1871.493185302 1800.794727712 1849.491040831 1836.902006743 1880.241352189 1820.020495009 1833.908024898 1809.368810787 1841.861438062 1841.861438062 1756.715324052 1756.715324052 1759.856548986  
1016 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1862.149627395 1784.154502442 1821.338994802 1787.142668654 1866.913022206 1785.252912900 1772.856566903 1748.287143159 1812.356863744 1812.356863744 1690.353819085 1690.353819085 1755.778317199  
1128 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1823.128717069 1751.386404102 1755.035630280 1701.109769467 1831.058211383 1731.569235172 1700.978158995 1717.768142718 1766.501339626 1766.501339626 1659.042598560 1659.042598560 1713.619884095  
1240 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1785.549255828 1704.530539950 1727.848557528 1697.374112603 1759.083395533 1694.498776545 1653.720830277 1649.434249208 1622.010042129 1622.010042129 1634.648049979 1634.648049979 1674.594854986  
1352 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1740.359402797 1651.509069059 1676.383695299 1658.150574166 1650.730543104 1682.528071348 1641.871797844 1521.191811399 1512.804188981 1512.804188981 1612.215326013 1612.215326013 1646.464443770  
1464 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1682.744940966 1546.345829633 1633.861627110 1633.621621469 1645.349113892 1677.163438350 1636.403047105 1460.285069250 1509.055733828 1509.055733828 1549.396040850 1549.396040850 1628.889545965  
1576 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1671.833837977 1477.748731518 1607.122550869 1578.024899066 1643.607479819 1599.389397784 1601.380264595 1508.270499631 1515.024504452 1515.024504452 1569.250385234 1569.250385234 1618.133830257  
1688 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1606.108553209 1477.748682377 1607.031795487 1573.076326345 1643.607217786 1592.962088150 1540.751525191 1500.653218223 1539.059117207 1539.059117207 1554.578427832 1554.578427832 1582.224326990  
1800 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1571.208148324 1447.053468504 1575.222397683 1571.373320691 1604.184864083 1555.747714070 1537.844651490 1480.842768259 1566.266801939 1566.266801939 1547.074975361 1547.074975361 1574.445663754  
904 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 2218.880802587 2107.845010502 2149.625742612 2173.185541077 2162.694960491 2131.371708840 2164.548538326 2032.333951062 2153.779514299 2153.779514299 2015.184196355 2015.184196355 2096.253533999  
1016 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 2161.249848294 1962.986675836 2090.806177499 2093.057194042 2134.444553946 2052.462432979 2042.157014597 1912.865894440 2081.039486291 2081.039486291 1861.757599998 1861.757599998 1971.030262998  
1128 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 2077.438166200 1878.658026002 2027.386755438 2034.505719498 2109.109836105 2002.526557383 1936.144165257 1857.536149104 1989.620135110 1989.620135110 1787.417644654 1787.417644654 1915.244215800  
1240 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1985.407963490 1785.086309680 1944.849028424 1970.108782594 1951.721582713 1950.456166254 1890.295026368 1783.250939062 1787.051173103 1787.051173103 1743.627515088 1743.627515088 1916.576003299  
1352 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1952.399871824 1673.221545668 1836.260948657 1827.743430054 1875.565130121 1765.193370260 1764.859545883 1674.344990107 1721.866353450 1721.866353450 1659.018334146 1659.018334146 1812.939406337  
1464 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1873.558994079 1575.913363063 1747.569323295 1801.312472655 1752.761416460 1687.859284466 1676.361578226 1595.382890984 1660.779148205 1660.779148205 1612.302588507 1612.302588507 1747.612840716  
1576 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1810.034640454 1533.265377457 1675.903154548 1733.076980738 1742.618249124 1651.764163728 1640.190637709 1549.333806466 1606.559912976 1606.559912976 1630.765028456 1630.765028456 1703.575080500  
1688 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1733.890471017 1533.187285574 1664.280895183 1720.526027908 1672.759581146 1635.928648469 1620.848070145 1552.479730400 1649.171618771 1649.171618771 1519.952234465 1519.952234465 1639.894644644  
1800 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1727.889131161 1502.891635891 1635.018037548 1691.187614201 1672.759499477 1602.781789300 1587.300106173 1548.259370880 1631.102177954 1631.102177954 1580.750077697 1580.750077697 1606.019670490  
904 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2299.428327482 1963.242607180 2127.211746323 2119.928626266 2148.770283921 2021.387957631 2099.798827668 1924.265467588 2070.379574765 2070.379574765 1985.347496031 1985.347496031 2011.820178890  
1016 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2257.271721005 1878.333405063 2046.550004462 2047.027821211 2132.570724946 1925.250278081 1977.781901055 1908.320285984 2178.727590176 2178.727590176 1927.340307143 1927.340307143 2060.817071929  
1128 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2181.695094310 1801.777128725 1920.970746556 1984.135688166 2054.213211888 1883.375697659 1929.002555598 1863.110704766 2178.284356651 2178.284356651 1843.926840682 1843.926840682 1927.948347482  
1240 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2117.106962362 1738.429433288 1837.987024954 1928.906255530 1983.447750227 1862.560854313 1886.277669046 1847.805792423 1957.791855447 1957.791855447 1798.925326861 1798.925326861 1802.514359349  
1352 2447.408083871 1566.195827839 1566.195827839 881.212256032 1566.195839426 2023.570680912 1688.449485584 1760.850821946 1840.016422484 1858.750117739 1806.928668242 1825.689180748 1763.082793079 1760.340856814 1760.340856814 1704.325128907 1704.325128907 1781.215083611  
